,text,label,clean_text
232,"  Flew AirAsia from Kolkata to Singapore via Kuala Lumpur. As per the itinerary there was 90 minutes to make the connection. The first flight arrived 30 minutes late to Kuala Lumpur so I only had about 30 minutes to run through security and make the 15 minute cut off for my continuing flight. KLIA is a very large airport and I was unable to make the cut off in that short duration to board the connecting flight. AirAsia took that as a no-show and made me pay 74 Singapore dollars as a ""change fee"" to board the next available connecting flight. Terrible on the part of Air Asia for doing this. This was an AirAsia reservation and if they know that 90 minute was insufficient, they should not put it on their website. Secondly, the mistake was not mine. Why did I have to pay 74 dollars?",0,flew airasia kolkata singapore via kuala lumpur per itinerary minutes make connection first arrived minutes late kuala lumpur minutes run security make minute cut continuing klia large airport unable make cut short duration board connecting airasia took noshow made pay singapore dollars change fee board next available connecting terrible part air asia airasia reservation know minute insufficient put website secondly mistake mine pay dollar
233,  Flew three sectors in total with AirAsia. Booked online and checked in online well in advance. We were not seated together but expected to pay a fee to be seated together for two of the sectors. I booked 30 kgs of baggage as there is no free allowance for all three sectors but they only allowed me 20 kgs and wanted extra excess baggage fee. Their scales at KBV registered 5kgs more than the scales at DMG. Seat pitch bad which resulted in bruised knees when the pax in front recline his seat hard. Stewardess stated he had a right to do so but did not how I was feeling. Safety onboard poor with no one seated at the emergency exits as thes are added value seats. Money before safety. Third sector was late departing but no apology. There are cheaper alternatives if you look around. I am a regular flyer and this was possibly one of the worst experiences.,0,flew three sectors total airasia booked online checked online well advance seated together expected pay fee seated together two sectors booked kgs baggage free allowance three sectors allowed kgs wanted extra excess baggage fee scales kbv registered kgs scales dmg seat pitch bad resulted bruised knees pax front recline seat hard stewardess stated right feeling safety onboard poor one seated emergency exits thes added value seats money safety third sector late departing apology cheaper alternatives look around regular flyer possibly one worst experi
234,"Tiruchirappalli to Penang via Kuala Lumpur, and a long queue to check in luggage. The ground staff insisted on weighing the cabin luggage and laptop bag. The flight was delayed by half an hour, the plane was hot and stuffy. The legroom is very narrow, but the cabin crew are quite friendly.
",0,tiruchirappalli penang via kuala lumpur long queue check luggage ground staff insisted weighing cabin luggage laptop bag delayed half hour plane hot stuffy legroom narrow cabin crew quite friend
235,"We booked a round trip domestic flight with AirAsia Philippines from Manila to Cebu in February. Our first flight was delayed by 45 minutes at first, then delayed again with no known departure time. Luckily we only had to wait about 30 more minutes before we began boarding. However, the second delay was not reported to flight status sites.  The return flight isn't going much better. It was delayed for an hour and a half already. Fingers crossed it doesn't get delayed a second time. ",0,booked round trip domestic airasia philippines manila cebu february first delayed minutes first delayed known departure time luckily wait minutes began boarding however second delay reported status sites return isnt going much better delayed hour half already fingers crossed doesnt get delayed second tim
236,"Da Nang to Kuala Lumpur with AirAsia. Got to check in, after listening to at least five other passengers have a variety of arguments, to start our discussion. The system allocates seats automatically. We are a couple that booked together and the system had us at opposite ends of the plane and the only way to change this is to pay - and surprisingly the only seats available were the most expensive ones. So another $24USD to be paid. This is obviously done to generate another income stream.",0,da nang kuala lumpur airasia got check listening least five passengers variety arguments start discussion system allocates seats automatically couple booked together system us opposite ends plane way change pay surprisingly seats available expensive ones another usd paid obviously done generate another income stream
237,"My friend and I decided to go Kuala Lumpur from Singapore for the new year. We paid more the S$200 for a return air ticket for each of us. We were to fly on 31 December to KL and return on 3 Jan 2016 (peak season, off peak the ticket is less than S$50 each way). On 28 December 2015, Airasia wrote to us that our flight on 3 Jan 2016 was cancelled and rescheduled to fly on 5 Jan 2016. When I went online to check, there were agents selling tickets to return on 3 Jan 2106 on AirAsia but the tickets were nearly S$200 one way. I went into the Airasia website to have an online chat. Waited an hour before the operator repeated that the flight was cancelled but I told him there were other agents selling the ticket. He repeated the instructions of the email. I had also bought my hotel accommodations from Airasia and asked if I could cancel the entire trip. The operator could only cancel my flight and my hotel booking cannot be cancelled (my hotel cost more than the flight)! I asked what if I want to come back on the 3 Jan because my friend cannot apply for any leave. I was basically told that was my problem. Left without any real options, I requested a refund for my flights back from KL. My friend bought a new ticket from SQ returning on 2 Jan for less than S$100 and I return on 5 Jan for a ticket that was less than S$50. AirAsia gave us an option to fly back on the 5 Jan 2015 (the ticket cost less than S$50). I asked if I flew back on the 5 Jan 2015 with Airasia, would I receive a refund of the difference. The answer was no. ",0,friend decided go kuala lumpur singapore new year paid return air ticket us fly december return jan peak season peak ticket less way december airasia wrote us jan cancelled rescheduled fly jan went online check agents selling tickets return jan airasia tickets nearly one way went airasia website online chat waited hour operator repeated cancelled told agents selling ticket repeated instructions email also bought hotel accommodations airasia asked could cancel entire trip operator could cancel hotel booking cannot cancelled hotel cost asked want come back jan friend cannot apply leave basically told problem left without real options requested refund flights back friend bought new ticket sq returning jan less return jan ticket less airasia gave us option fly back jan ticket cost less asked flew back jan airasia would receive refund difference answ
238,"We got delayed 6 hours from Cebu to Manila. While waiting, passengers were left in the dark for several hours since there was no ground staff in sight, the flight even disappeared from the main schedule board for a very long time. After almost five hours of waiting, a fellow passenger called the airline directly and finally someone showed up at the gate. The ""so called"" AirAsia representative was pretty much worthless in terms of knowing when we would leave. The only way I found out was by visiting the global flight status website which had all correct and updated information! I am aware this is a low cost airline, however, I rather pay more and indeed get some service. Will never use them again.",0,got delayed hours cebu manila waiting passengers left dark several hours since ground staff sight even disappeared main schedule board long time almost five hours waiting fellow passenger called airline directly finally someone showed gate called airasia representative pretty much worthless terms knowing would leave way found visiting global status website correct updated information aware low cost airline however rather pay indeed get service never us
239,"Flew from Hong Kong to Phuket on AirAsia. My first and last flight with them. A very unplesant experience overall: Long and slow baggage drop-off process, flight delayed, most unconfortable, old and tight seats. Food and beverage only with cash as they accept no credit cards. They don't even give you a glass of water for free. They are cheap, yes, but if you look at what you get, they are actually extremely expensive.",0,flew hong kong phuket airasia first last unplesant experience overall long slow baggage dropoff process delayed unconfortable old tight seats food beverage cash accept credit cards dont even give glass water free cheap yes look get actually extremely expens
240,"Will avoid this airline. Beware of ridiculous checked baggage fees. We tried paying lesser fees online when we were checking in, but the AirAsia website conveniently skipped our baggage options no matter which option we tried to select. Then, at the check in counter, we had to pay $144 for 2 small bags (10 kilos each), even though we tried and tried paying that online ahead of time. When I told the clerk that I couldn't pay online, because I was told that this was my problem and I should have called the customer service. Don't pay for ""hot seats"" - that's another rip off. You get no extra legroom, but you do get extra 15 minutes in a stuffy cabin waiting for everyone else to board, because ""hot seats"" board first. If you want any food - prepay when you are checking in. Otherwise, you won't even get a glass of water out of them. Value for money - not so good. We paid $550 for 2 seats from Siem Reap to Phuket and then an extra $144 for the luggage, so this is not a low coster. Yet, their policies are those of a low coster: pay for printing boarding pass, pay for luggage, etc.
",0,avoid airline beware ridiculous checked baggage fees tried paying lesser fees online checking airasia website conveniently skipped baggage options matter option tried select check counter pay small bags kilos even though tried tried paying online ahead time told clerk couldnt pay online told problem called customer service dont pay hot seats thats another rip get extra legroom get extra minutes stuffy cabin waiting everyone else board hot seats board first want food prepay checking otherwise wont even get glass water value money good paid seats siem reap phuket extra luggage low coster yet policies low coster pay printing boarding pass pay luggage etc
241,"The AirAsia flight we were supposed to board came in 2 hours late because of bad weather. Apart from this delay, we were made to wait another 2+ hours because there was no crew! I can understand the weather delay (although that could have been mitigated by ensuring a longer gap in between the landing time and take off time of a particular flight), but the non-availability of crew is inexcusable! Further, they decided to commence boarding of the next flight before us. ",0,airasia supposed board came hours late bad weather apart delay made wait another hours crew understand weather delay although could mitigated ensuring longer gap landing time take time particular nonavailability crew inexcusable decided commence boarding next us
242,"Yangon to Sydney via Kuala Lumpur, and they refused to let me check my luggage all the way through so was forced to spend an hour and a half at KLIA2 queuing. Then when I got to the bag drop, the man said I was too early and if I left my bag they would lose it! I checked this several times and he confirmed 'yes, we will lose it, it won't make it to Sydney'. When I asked why, he said 'because no one will look after it'. So, can't get to the hotel I booked and have had to pay again to use a lounge to escape the noise.",0,yangon sydney via kuala lumpur refused let check luggage way forced spend hour half klia queuing got bag drop man said early left bag would lose checked several times confirmed yes lose wont make sydney asked said one look cant get hotel booked pay use lounge escape nois
243,"I flew AirAsia from Kuala Lumpur to Senai Airport, Johor Bahru. The cabin was awfully dirty. Somebody spilt rice all over the floor of Row 10, but it wasn't cleaned up at all. My friend who sat on Seat 10F opened his meal tray and absentmindedly put his phone on it, only to find that AirAsia hadn't bothered to wipe the tray either. Although AirAsia is a budget airline, and this was a domestic flight, I still think that this is not acceptable.

",0,flew airasia kuala lumpur senai airport johor bahru cabin awfully dirty somebody spilt rice floor row wasnt cleaned friend sat seat f opened meal tray absentmindedly put phone find airasia hadnt bothered wipe tray either although airasia budget airline domestic still think accept
244,"Terrible customer service. AirAsia cancelled my flight at 16 hours notice and offered a replacement on a different day. This obviously meant I had to rebook on a different airline at short notice to get a ticket on the correct day, which cost me a lot of money. Getting a refund is impossible because there is no one to speak to who will offer to help on this issue, even though it seems to be quite common. I keep getting told to send a Tweet or go to an online chat forum which simply never works.",0,terrible customer service airasia cancelled hours notice offered replacement different day obviously meant rebook different airline short notice get ticket correct day cost lot money getting refund impossible one speak offer help issue even though seems quite common keep getting told send tweet go online chat forum simply never work
245,Our flight was cancelled on the morning of the flight. AirAsia failed to let us know despite having our contact details. We had to contact them on an international number at great cost. When we did find out they informed us the next flight we could take was in a weeks time but they couldn't help us with accommodation. They offered us a voucher to be used within 3 months. We live in the UK and have 1 holiday a year so this was of no use. We asked them for a refund but they refused despite the fact they could not transport us in a reasonable time. We had to fly a different airline at extra cost. Staff unhelpful and couldn't care less we were stranded. I'd never use AirAsia again.,0,cancelled morning airasia failed let us know despite contact details contact international number great cost find informed us next could take weeks time couldnt help us accommodation offered us voucher used within months live uk holiday year use asked refund refused despite fact could transport us reasonable time fly different airline extra cost staff unhelpful couldnt care less stranded id never use airasia
246,"I know that it's a budget airline, but it was quite frustrating. Going to Kalibo, the flight was delayed by almost 3 hrs and we were compensated with a banana chocolate loaf and water. Going back to Manila was worse. They moved my flight to 4 hours earlier and if that wasn't annoying enough they actually delayed it on the day. I left Kalibo at 3.20, close to my original flight time but instead of doing my planned activities I had to wait in a crowded airport frustrated. This time no compensation. ",0,know budget airline quite frustrating going kalibo delayed almost hrs compensated banana chocolate loaf water going back manila worse moved hours earlier wasnt annoying enough actually delayed day left kalibo close original time instead planned activities wait crowded airport frustrated time compens
247,"This review is for the return trip from Bangkok to Gold Coast via KL. On the way over we flew an overnight flight. It was the coldest flight I have been on. Even with boots, jumper, scarf and our own blanket we were cold. When we arrived at the Gold Coast, the outside air temperature was 16 degrees - that felt warm. Moreover the lights were left on until very late (approx. 2.5 hrs after take off) and turned on very early (approx. 3 hrs before landing). We had very little time for sleeping. In conclusion, it was the most uncomfortable flight we have traveled on. On the return trip, we were notified via email around 3.40 am that the flight was about 3 hour delayed, however we left home at 5am and had not checked our email so we were not aware of the delay. When we arrived at the airport we tried to ask staff to issue us a Boarding pass for the next available connecting flight to Bangkok from KL as we knew we would miss our originally booked flight. However we were told they could not do that but she assured us that Air Asia staff in KL would be able to get us a flight to Bangkok that evening. When we arrived at KL we (and other passengers who missed their connecting flights) were made to wait at the transit desk for around 40 mins before we were notified that all of us had to stay overnight in KL and fly the next day. In the end we gave up realising that nothing could be done, we had no other choice but to fly the following morning. It was about 3 hours before we could leave the airport with other passengers.",0,review return trip bangkok gold coast via way flew overnight coldest even boots jumper scarf blanket cold arrived gold coast outside air temperature degrees felt warm moreover lights left late approx hrs take turned early approx hrs landing little time sleeping conclusion uncomfortable traveled return trip notified via email around hour delayed however left home checked email aware delay arrived airport tried ask staff issue us boarding pass next available connecting bangkok knew would miss originally booked however told could assured us air asia staff would able get us bangkok evening arrived passengers missed connecting flights made wait transit desk around mins notified us stay overnight fly next day end gave realising nothing could done choice fly following morning hours could leave airport passeng
248,Air Asia India: Traveled from Delhi to Bangalore on May 23rd. One of the worst experiences I have had. We boarded the flight which was scheduled to depart at 5.25 pm but due to some technical reasons they returned from the runway and had to change the plane at the last moment. As a result the flight got delayed by almost 3 hours. Next surprise was that they did not offer complementary food considering everybody was just sitting in the plane for 3 hours. When some of us asked the reply was that they are not carrying sufficient food for everyone. The crew was inexperienced. They had no idea about how to handle the situation. I think Air Asia should focus on the quality of services before expanding their network.,0,air asia india traveled delhi bangalore may rd one worst experiences boarded scheduled depart pm due technical reasons returned runway change plane last moment result got delayed almost hours next surprise offer complementary food considering everybody sitting plane hours us asked reply carrying sufficient food everyone crew inexperienced idea handle situation think air asia focus quality services expanding network
249,Flew recently from Denpasar to Kuala Lumpur. Flight was delayed 2 hours. Notification when I was already on my way to the airport. Also cheap is something else with all the add ons you end up paying double to the advertised price. Had better experiences with Lionair / Tigerair for flights in Asia. No space in the aircraft and a small water costs 3$.,0,flew recently denpasar kuala lumpur delayed hours notification already way airport also cheap something else add ons end paying double advertised price better experiences lionair tigerair flights asia space aircraft small water cost
250,My flight was from Sydney to Kuala Lumpur on 30 March 2015 at 11.55am. At about 10.30am we were told the flight would leave 2.5 hours late. (We didn't board until after 3pm). Many of us would miss connecting flights I was told that I would be informed about my new connection in Kuala Lumpur. We arrived just after 9pm we handed our boarding passes and were told to wait. After an hour we were given boarding passes for our next flights and were told we had to collect our baggage to go to a hotel. We waited for an hour with our luggage then went through immigration and customs and left the airport to wait for a bus to our hotel. After midnight some of us started to realise that the promised hotel rooms were non-existent and went inside to be in the air conditioning. (We hadn't had food or water served for about five hours by this time.) One staff member yelled at people who were reluctant to leave again to wait for the hotel bus and security were called when one passenger started to complain loudly. A group of passengers were taken to a hotel and returned to our group outside the airport after an hour because they couldn't get them rooms. AirAsia staff then left us. I for example waited 12 hours outside the airport with all my luggage; I had no Malaysian currency to buy food because I was only in transit. No one offered me a food or drink voucher and not one AirAsia staff member apologised. Apparently this level of service is acceptable. I would never book with them again as it's a false economy: you might save a few dollars upfront but if something goes wrong AirAsia takes no corporate responsibility and you are on your own.,0,sydney kuala lumpur march told would leave hours late didnt board pm many us would miss connecting flights told would informed new connection kuala lumpur arrived pm handed boarding passes told wait hour given boarding passes next flights told collect baggage go hotel waited hour luggage went immigration customs left airport wait bus hotel midnight us started realise promised hotel rooms nonexistent went inside air conditioning hadnt food water served five hours time one staff member yelled people reluctant leave wait hotel bus security called one passenger started complain loudly group passengers taken hotel returned group outside airport hour couldnt get rooms airasia staff left us example waited hours outside airport luggage malaysian currency buy food transit one offered food drink voucher one airasia staff member apologised apparently level service acceptable would never book false economy might save dollars upfront something goes wrong airasia takes corporate respons
251,As I write this my wife is trying to get home from Bali. They promoted their new direct flight from Melbourne to Bali late last year which we booked only to be told two days before departure that they never had authorisation for that route. As a result she had to travel through KL and this added an extra 8 hours to her trip. They promised that the issue of the direct flight would be fixed before her return trip and guess what. Another text two days before she returns home saying that she is going through KL again. Then the morning of coming home the Flight to KL was cancelled and she was put on an earlier flight meaning she had to leave her hotel in a mad rush at 4am to get to the airport. In total it will now take her 16 hours to get from Bali to Melbourne with this joke of a so called airline. Add to that the customer service is poor the planes are dirty and they promise things they have no intention of delivering. Never again.,0,write wife trying get home bali promoted new direct melbourne bali late last year booked told two days departure never authorisation route result travel added extra hours trip promised issue direct would fixed return trip guess another text two days returns home saying going morning coming home cancelled put earlier meaning leave hotel mad rush get airport total take hours get bali melbourne joke called airline add customer service poor planes dirty promise things intention delivering nev
252,AirAsia Philippines is the worst airline I have ever flown with we were flying from Cebu to Manila and back. The boarding process was a disaster with everybody wanting to go in at the same time and nobody tried to even control the flow of passengers. At check in they managed to put our daughter 8 years old in a different row than the parents. On the way back they managed to put our 2 children (5 and 8 years old) in row 6 and the parents in row 26. For a fee they could change seats - this is not normal in my eyes and it would have been normal to put us all in one row. The person who checked us in acted as if he was tired and doing all he could.,0,airasia philippines worst airline ever flown flying cebu manila back boarding process disaster everybody wanting go time nobody tried even control flow passengers check managed put daughter years old different row parents way back managed put children years old row parents row fee could change seats normal eyes would normal put us one row person checked us acted tired could
253,"We flew from Denpasar to Perth yesterday and will never fly this airline again. We checked in several hours before our flight and were disappointed to find that we had been given seats in two different rows (my husband and I were flying with our two kids). Obviously we had hoped to sit together as a family but thought ""oh well it's not the end of the world"". We boarded the plane and realised that we were not only in different rows but in 4 different seats. We were absolutely gob-smacked that an airline could put a 2 year old on his own! When we waved down the air hostess and explained that our son who had just turned two could not sit on his own she told us that the flight was full and we would have to take our dedicated seats. I told her that our 2 year old could not possibly sit on his own and she suggested that he sit on my lap instead. Pretty disappointing when you paid for 4 seats. Just when I thought things couldn't get much worse the food trolley came around and after placing my order for a hot meal for myself and my two kids I was told that they only accept cash and not card. I didn't have any cash on me (I had actually tried to withdraw cash at the airport but the ATM was out of order) so they told me I was unable to order any food. I said that there must be some other option as my kids were hungry and surely there was something they could do but they did not help at all. My poor kids basically spent the whole flight crying with hunger and they wouldn't even give me a bottle of water (as our water had been taken off us at the airport by security). I was basically in tears by this time and finally a kind passenger gave me $10 so I could buy something for the kids to eat. I will never fly with this airline again.",0,flew denpasar perth yesterday never fly airline checked several hours disappointed find given seats two different rows husband flying two kids obviously hoped sit together family thought oh well end world boarded plane realised different rows different seats absolutely gobsmacked airline could put year old waved air hostess explained son turned two could sit told us full would take dedicated seats told year old could possibly sit suggested sit lap instead pretty disappointing paid seats thought things couldnt get much worse food trolley came around placing order hot meal two kids told accept cash card didnt cash actually tried withdraw cash airport atm order told unable order food said must option kids hungry surely something could help poor kids basically spent whole crying hunger wouldnt even give bottle water water taken us airport security basically tears time finally kind passenger gave could buy something kids eat never fly airlin
254,Delayed for almost 20 hours without food water and accommodation in Kansai airport. It was a midnight flight. No announcements to update status until 3 hours after departure time. Handled the exit and collection of luggage in a messy manner. Worst airline that io have ever taken. Unprofessional and doesn't care about passengers. Only having profit in mind. Didn't even care for passenger carrying sleeping child. They have to queue in a messy manner to collect departure card from AirAsia ground crew.,0,delayed almost hours without food water accommodation kansai airport midnight announcements update status hours departure time handled exit collection luggage messy manner worst airline io ever taken unprofessional doesnt care passengers profit mind didnt even care passenger carrying sleeping child queue messy manner collect departure card airasia ground crew
255,Boarding was delayed 2 hours because of the incoming flight. This was ok we received vouchers. We boarded the airplane and just after the safety instructions we where informed that there was a problem with an engine. So we waited a further hour when we were informed that we had to disembark. So about 300 passengers left the airport received a coupon and started to queue at the 1 shop to get some food. After an hour of queuing the shop stopped serving claiming that they had run out of food and that we had to go to the other side of security zone to get some food. So we where directed to another queue which turned out to lead to a security check which took away all the fluids that we had bought and returned us exactly where we had started. We queued again to the shop. After an hour the police came and said we had to vacate the area. In both cases an Air Asia representative should have taken the trouble to inform us of what was going on. So then we had a further 3 queues each taking more than an our to pass passport control get hotel vouchers and board busses. Air Asia obviously does not care about our holiday time because if they had they would have canceled the flight earlier so that at least the passengers could spend an afternoon outside of the airport. Air Asia is fine when everything goes well. But when there is a problem they will rip the passengers off.,0,boarding delayed hours incoming ok received vouchers boarded airplane safety instructions informed problem engine waited hour informed disembark passengers left airport received coupon started queue shop get food hour queuing shop stopped serving claiming run food go side security zone get food directed another queue turned lead security check took away fluids bought returned us exactly started queued shop hour police came said vacate area cases air asia representative taken trouble inform us going queues taking pass passport control get hotel vouchers board busses air asia obviously care holiday time would canceled earlier least passengers could spend afternoon outside airport air asia fine everything goes well problem rip passeng
256,I flew from Kuala Lumpur to Sydney. The flight was cancelled after we had boarded. We had to queue for hours for various things. Air Asia did the bare minimum to help.,0,flew kuala lumpur sydney cancelled boarded queue hours various things air asia bare minimum help
257,I was informed via email that my flight had been changed from 4.20pm to 3.00pm which was fine but airport services were in fact terrible! Arriving at the counter at 1.15pm I asked the counter if there was a delay in our flight I was told that there was no such delay for our flight and that our boarding time was at 2.30pm. 2.30pm came and went and there was no announcement made regarding our flight. There was no one at the AirAsia departure lounge counter so I went to the check in counter and asked staff what our flight status was. I was then informed that there would be announcements. 3.00pm - no announcements. 3.49pm still no announcements. 4.17pm no announcement. 4.28pm an announcement that our flight will be delayed 1 hour. 5.35pm an announcement that the plane will not arrive until 6.05pm. 6.08pm arrival of the plane. 6.35pm boarding. 7.00pm on the flight I asked the flight attendant for my pre purchased comfort kit and was informed that they did not have any on the flight. As you can imagine after spending over 3hours waiting for the flight and being told that my comfort kit was not available I was mighty ticked. I know that there are circumstances that flight will be delayed and I understand that but the lack of communication given to customers was poor. I had heard such good things regarding AirAsia but after this and the cancelation of our Clark to Kalibo flight on the 14th of November 2013 I will be very hesitant and wary of using AirAsia again.,0,informed via email changed pm pm fine airport services fact terrible arriving counter pm asked counter delay told delay boarding time pm pm came went announcement made regarding one airasia departure lounge counter went check counter asked staff status informed would announcements pm announcements pm still announcements pm announcement pm announcement delayed hour pm announcement plane arrive pm pm arrival plane pm boarding pm asked attendant pre purchased comfort kit informed imagine spending hours waiting told comfort kit available mighty ticked know circumstances delayed understand lack communication given customers poor heard good things regarding airasia cancelation clark kalibo th november hesitant wary using airasia
258,Low cost flight low cost quality. Flew from Kuala Lumpur to Sydney. Then from Melbourne to Singapore in April 2014. The second flight was cancelled at the last minute so obliged to take midnight flight. Hours standing in a queue to check in luggage. Seats narrow and uncomfortable. No entertainment. Food and drink expensive with little choice.,0,low cost low cost quality flew kuala lumpur sydney melbourne singapore april second cancelled last minute obliged take midnight hours standing queue check luggage seats narrow uncomfortable entertainment food drink expensive little choic
259,I flew from Darwin to Bali on 21 April and from Bali to Darwin on 25 April. That was our first time trying Air Asia and we will not try again. On both days Air Asia was delayed for about 2 hour. There would have been no time to have the crew check the plane before it departed again.,0,flew darwin bali april bali darwin april first time trying air asia try days air asia delayed hour would time crew check plane depart
260,"7th May from Jakarta to Denpasar Bali. Flight QZ7532. Every single time I flew AA the flight was delayed. They usually use a random excuse like ""delay due to the late arrival of the aircraft"". This time 15 min before boarding I asked if the flight was on time. I was extremely surprised to hear that yes the flight was on time. 10 min before departure I enquired again as I couldn't see the airplane at the gate. Only then I was told that the flight was 2 hours delayed. As a pilot myself I know that staying on schedule is not always easy but being late by that much without having the ground staff to inform the passengers on PA I thought that was extremely bad. They can't care less about their passengers.",0,th may jakarta denpasar bali qz every single time flew delayed usually use random excuse like delay due late arrival aircraft time min boarding asked time extremely surprised hear yes time min departure enquired couldnt see airplane gate told hours delayed pilot know staying schedule always easy late much without ground staff inform passengers pa thought extremely bad cant care less passeng
261,Had the worst travelling experience travelling to and from Sydney to Phuket via KL. Hated every minute of it. Appalling service from the minute of check in both ends. Do not waste your time nor paper checking in beforehand. Do not buy food on board (maybe chips would be ok). Will never recommend nor use again.,0,worst travelling experience travelling sydney phuket via hated every minute appalling service minute check ends waste time paper checking beforehand buy food board maybe chips would ok never recommend us
262,"Yesterday I flew from Thailand to Malaysia. Air Asia charges extra for every possible option. I booked a ""hot seat"" which should have priority boarding. No priority was ever offered and I was stuck in a mad rush of people to get on the plane. I also pre-booked food. I saw the flight attendants bring food to several passengers around me but passed by me with the food cart. I had to call the flight attendant with the button and only after my boarding pass was inspected was my food served. The portion was inadequate to say the least. The bathroom was out of soap and when I again used the call button to get out of sight flight attendant's attention she explained that there had been many flight segments and that the soap had run out. No apology was offered although she did suggest I use the bathroom in the back. Trying to explain that the airplane should be serviced at every stop regardless of how many flight segments there are in a day was useless and she felt it was not her or the airline's fault that there was no soap. After about 45 minutes the entire flight crew went to the back of the plane and closed the curtain while they read the newspaper and chatted. No one was in the front of the aircraft until landing. The floor of the plane had bits of trash all about. The worst flight I have ever been on.",0,yesterday flew thailand malaysia air asia charges extra every possible option booked hot seat priority boarding priority ever offered stuck mad rush people get plane also prebooked food saw attendants bring food several passengers around passed food cart call attendant button boarding pass inspected food served portion inadequate say least bathroom soap used call button get sight attendants attention explained many segments soap run apology offered although suggest use bathroom back trying explain airplane serviced every stop regardless many segments day useless felt airlines fault soap minutes entire crew went back plane closed curtain read newspaper chatted one front aircraft landing floor plane bits trash worst ev
263,Air Asia at first glance looks like a great deal but beware! As stated by others on this site they consistently block you from checking in online and pre-paying your bags. So on a domestic flight from Phuket to Bangkok instead of $330 baht per bag (about $10-11 US per bag) we had to pay a whopping $900 per bag (about $30 US per bag!) and it was their fault that we couldn't follow their procedure to check-in and pre-pay online. If you are sick (like I was) on the flight don't expect an air sickness bag in the pocket at your seat nor a blanket you have to buy the blanket. The flight was chaotic! There were toddlers running up and down the aisles screaming the entire flight with the flight attendants allowing it never mind the danger to the children! In-flight entertainment? None. Spend the extra and fly a real airline.,0,air asia first glance looks like great deal beware stated others site consistently block checking online prepaying bags domestic phuket bangkok instead baht per bag us per bag pay whopping per bag us per bag fault couldnt follow procedure checkin prepay online sick like dont expect air sickness bag pocket seat blanket buy blanket chaotic toddlers running aisles screaming entire attendants allowing never mind danger children inflight entertainment none spend extra fly real airlin
264,The worst airline in the world in terms of customer service. I booked a series of flights 8 months in advance. Air Asia moved one of the flights causing a connection to be not possible. Air Asia then refused to allow me to move the flights to fix the connection conflict they caused and refused to give me a refund. I wonder what happens if I take the flights and get stranded when one flight lands after the connection has already taken off?,0,worst airline world terms customer service booked series flights months advance air asia moved one flights causing connection possible air asia refused allow move flights fix connection conflict caused refused give refund wonder happens take flights get stranded one lands connection already taken
265,The worst airline in the world in terms of customer service. I booked a series of flights 8 months in advance. Air Asia moved one of the flights causing a connection to be not possible. Air Asia then refused to allow me to move the flights to fix the connection conflict they caused and refused to give me a refund. I wonder what happens if I take the flights and get stranded when one flight lands after the connection has already taken off?,0,worst airline world terms customer service booked series flights months advance air asia moved one flights causing connection possible air asia refused allow move flights fix connection conflict caused refused give refund wonder happens take flights get stranded one lands connection already taken
266,"Air Asia D7316 from Kuala Lumpur to Beijing March 12-13. We have flown on airlines throughout the world and have never been on a worse airline in 50 years of flying. Kuala Lumpur airport is awful. When you ask if there are meals provided they say ""yes"" but don't tell you that you are required to pay extra. If you have cashed in your money because you are flying into another country you are out of luck. We were 6 hours without a coffee water or tea. When we asked for a complimentary coffee the flight attendant said ""No we are a low cost airline"". They nickel and dime you all the way. When you check in they ask if you would like to check your bag. Then hit you with a $30 charge! However they let all kinds of over-sized bags on the plane so getting to your seat is total chaos. Loading the plane is a joke. It is basically a stampede to the plane out on the tarmac it is a total free for all on the tarmac.",0,air asia kuala lumpur beijing march flown airlines throughout world never worse airline years flying kuala lumpur airport awful ask meals provided say yes dont tell required pay extra cashed money flying another country luck hours without coffee water tea asked complimentary coffee attendant said low cost airline nickel dime way check ask would like check bag hit charge however let kinds oversized bags plane getting seat total chaos loading plane joke basically stampede plane tarmac total free tarmac
267,Delayed more than 3 hours on flight to Bali from Kuala Lumpur on 9 Jan 2014. Although the ground staff knew about the delay in advance they failed to inform the passengers early - not only were we not informed at check in counter but only 1 hour prior scheduled take off time when we were at the gate. The airline changed the flight number causing great confusion and inconvenience for all passengers. No embarkation cards were also given out on board which is a normal procedure with all airlines. Air Asia maybe a budget airline but this does not give it a right to do what they want and as they please. Terrible experience.,0,delayed hours bali kuala lumpur jan although ground staff knew delay advance failed inform passengers early informed check counter hour prior scheduled take time gate airline changed number causing great confusion inconvenience passengers embarkation cards also given board normal procedure airlines air asia maybe budget airline give right want please terrible experi
268,AirAsia failed to get me CGK-JKT on Christmas Eve. All they offered was flight to Sydney and Melbourne - and make your own way there. Couldn't offer me a direct flight for 48 hours from KUL although MAS had spare seats.,0,airasia failed get cgkjkt christmas eve offered sydney melbourne make way couldnt offer direct hours kul although mas spare seat
