,text,label,clean_teks
64,"maskapai paling jelek yg perna saya naiki, mulai dari awak darat yg selalu plin plan sampai bagasi yang tertinggal di bandara sebelumnya. management yg tidak bisa bertanggung jawab saat bagasi tertinggal sampai delay berjam-jam tanpa ada pemberitahuan dan kompensasi.. ga banget deh naik maskapai ini lagi",0,maskapai jelek perna naik awak darat plin plan bagasi tinggal bandara management tanggung bagasi tinggal delay berjamjam pemberitahuan kompensasi banget deh maskapai
65,"Ketika awal berangkat dari Surabaya Semarang delay 1 jam tanpa ada pemberitahuan dan kompensasi apapun. Ketika saya tanya mana kompensasinya? Dengan seenaknya di jawab khan cuma 1 jam pak. Iya 1 jam juga ada kompensasinya, mana? Kompensasinya air mineral pak. Iya mana air mineralnya? Masih belum datang dari penyedianya Pak. Bukan masalah apa kompensasinya tapi waktu yang terbuang  Ketika perjalanan kembali Semarang - Surabaya malah lebih parah lagi Delayed total 3 jam Kompensasinya? Nasi kotak isi ayam goreng dan air mineral 3 jam waktu di hargai dengan nasi dan ayam goreng Padahal banyak yang harus dikejar Tidak akan pernah dan tidak akan mau pakai Lions Grup lagi Seandainya tidak ada maskapai sekalipun lebih baik naik kendaraan darat dari pada pelayanan buruk seperti di Lions",0,berangkat surabaya semarang delay jam pemberitahuan kompensasi apa kompensasi khan jam iya jam kompensasi kompensasi air mineral iya air mineral sedia kompensasi buang jalan semarang surabaya parah delayed total jam kompensasi nasi kotak isi ayam goreng air mineral jam harga nasi ayam goreng kejar pakai lions grup anda maskapai kendara darat layan buruk lions
66,"Maskapai ini termasuk maskapai yang memiliki fleet management yang sangat buruk, pilihan yang sangat tidak engineer bagi para skywalker.  • tidak ada counter check in tanpa bagasi. Meskipun mengantri adalah budaya bangsa, mengantri di maskapai ini adalah pilihan yang sulit. • tidak sepenuhnya percaya bahwa boarding time pada tiket pukul 19.50 dan aktualnya take off pukul +/- 21.30. • loading time penumpang +/- 20 menit, saya penumpang pertama yang memasuki pesawat, dihitung ketika duduk hingga penumpang terakhir memasuki pesawat. Berdampak sistemik pada cycle time & 24 hours airport. • jika barang bawaan tidaklah besar & banyak, dibawa ke cabin saja. Bayangkan pesawat parkir di T3 ultimate, lalu naik bis ke T1 dan menunggu bagasi 30-60menit.  Sungguh bangsa yang senang menyia-nyiakan waktu.  Jika tidak urgent, gratis ataupun temenmu kena musibah, maskapai ini layak untuk tidak dipilih. Apalagi yang akan melanjutkan perjalanan ke destinasi lain, udara atau darat, Riskan!",0,maskapai maskapai milik fleet management buruk pilih engineer skywalker alat hitung cek in bagasi antri budaya bangsa antri maskapai pilih sulit sepenuh percaya boarding tiket aktual take off loading tumpang menit tumpang pasuk pesawat hitung duduk tumpang pasuk pesawat dampak sistemik cycle hours airport barang bawa bawa cabin bayang pesawat parkir t ultimate habis t tunggu bagasi menit sungguh bangsa senang menyianyiakan urgent gratis temenmu kena musibah maskapai layak pilih lanjut jalan destinasi udara darat riskan
67,"penerbangan terjadwal 17.40 dengan waktu boarding 17.10. beberapa saat setelah waktu boarding terlampaui, kami mendapat informasi bahwa keberangkatan pesawat diundur 2 jam atas alasan operasional. alih-alih diberangkatkan sesuai dengan jadwal ""terbaru"", kami terpaksa menunggu lebih lama lagi tanpa pemberitahuan dan akhirnya dipanggil boarding hampir jam 9 malam. kami diberikan mie goreng dan air mineral kemasan gelas untuk menemani menghabiskan waktu di ruang tunggu keberangkatan",0,terbang jadwal boarding boarding lampau informasi berangkat pesawat undur jam alas operasional alihalih berangkat sesuai jadwal baru paksa tunggu pemberitahuan panggil boarding jam malam mie goreng air mineral kemas gelas tani habis ruang tunggu berangkat
68,"papan pengumuman menunjukkan bahwa penerbangan saya diundur 1 jam dari jadwal semula. Sehingga saya memutuskan menunggu di luar sebelum check-in. Ketika waktu sudah menunjukkan 1 jam 15 menit sebelum keberangkatan, saya menuju check-in counter dan supervisor dari check-in officer melarang saya terbang. Saya dianggap terlambat check-in meskipun sebenarnya saya harus mendapat ganti rugi atas keterlambatan jadwal penerbangan tersebut. Menyedihkan :(",0,papan umum terbang undur jam jadwal putus tunggu checkin jam menit berangkat checkin alat hitung supervisor checkin officer larang terbang anggap lambat checkin ganti rugi lambat jadwal terbang sedih
69,"Pada saat antri untuk cek in sudah disambut dengan antrian panjang, ketika sudah sampai depan petugas cek in, diinfokan penerbangan saya delayed 2 jam dikarenakan alasan teknis yang sebenarnya saya sudah tau alasan delayednya adalah penerbangan Denpasar Jakarta ada 3 flight tapi ingin mereka jadikan satu.  Ketika boarding, ternyata saya mendapat pesawat yang sudah tua (boeing 747-400) dan interiornya rusak parah. Saya heran mengapa pesawat seperti ini masih layak terbang.  Dan pada saat pengambilan bagasi, pesawat parkir di hanggar cargo, pemngambilan bagasi di terminal 3. Bus dari tempat parkir ke terminal hanya disediakan 4 bus dengan jumlah penumpang hampir 400 pax. Tidak berhenti disitu saja, untuk pengambilan bagasi saya, saya harus menunggu 1 jam lebih. Semua penumpang pada saat ini sudah marah dan teriak ke petugas darat, namun tidak ada respon.  Lion Air harus berbenah. Mungkin bisa mencontoh anak usahanya yang lain seperti Batik Air, satu group namun pelayanan dan manajemennya bisa dikatakan lebih baik dari Lion Air. Jangan semena-mena dikarenakan sudah menguasai pasar dan slot bandara sehingga orang-orang mau tidak mau naik Lion Air tetapi pelayanannya masuh jauh dari kata memuaskan.",0,antri cek in sambut antri tugas cek in info terbang delayed jam alas teknis tau alas delayednya terbang denpasar jakarta flight jadi boarding pesawat tua boeing interior rusak parah heran pesawat layak terbang ambil bagasi pesawat parkir hanggar cargo pemngambilan bagasi terminal bus parkir terminal sedia bus tumpang pax henti situ ambil bagasi tunggu jam tumpang marah teriak tugas darat respon lion air benah contoh anak usaha batik air group layan manajemen lion air semenamena kuasa pasar slot bandara orangorang lion air layan masuh muas
70,Naik Lion dan Wings butuh kesabaran ekstra! Entah mengapa belum ada perubahan signifikan dari perusahaan ini. Murah di kantong tapi sering bikin makan hati!!!,0,lion wings butuh sabar ekstra ubah signifikan usaha murah kantong bikin makan hati
71,"Perjalanan saya dari makassar ke denpasar sangat tidak nyaman di mulai dari waktu penerbangan yang delay,dan begitu mendarat tidak mulus seperti penerbangan lainya.goncangan pesawat nya terlalu keras",0,jalan makassar denpasar nyaman terbang delaydan darat mulus terbang lainyagoncangan pesawat nya keras
72,"Two thumbs up untuk Lion, karena tetap bisa mempertahankan image delay nya, Tetap berjaya ya Lion. Tetap delay ya... tetap berikan penumpang roti keras alakadarnya demi sebuah Image yg telah kau bangun ini..... pokoknya, Lion Ruaaar Biyasa......",0,two thumbs up lion tahan image delay nya jaya ya lion delay ya tumpang roti keras alakadarnya image kau bangun pokok lion ruaaar biyasa
73,"Saat saya akan meninggalkan Surabaya menuju Lombok pelayanan yang diberikan oleh pihak maskapai Lion sangat merugikan dan mengecewakan saya. Pada saat itu jam belum menunjukkan boarding time, tetapi mereka sudah melakukan Last Call kepada saya dan teman saya. Pengalaman yang sangat mengecewakan.",0,tinggal surabaya lombok layan maskapai lion rugi kecewa jam boarding last telepon teman alam kecewa
74,"Sangat - sangat buruk sekali , Proses check in yang kacau tidak teratur , air crew yang tidak mau membantu mengantarkan penumpang ke kursinya , bahkan ada penumpang wanita tua tidak di bantu memasukkan barang bawaannya ke cabin storage .  Sangat tidak ramah , terkesan sangat tidak mempedulikan kenyamanan para penumpang .  yang lebih parah lagi , pada saat sebelum boarding salah satu penumpang turis jepang yang bisa berbahasa Indonesia , sempat mendapatkan perkataan yang kasar dan tidak pantas untuk di ucapkan oleh salah satu ground staff Lion air , karena dia pikir penumpang Jepang tersebut tidak bisa berbahasa Indonesia.",0,buruk proses cek in kacau atur air crew bantu antar tumpang kursi tumpang wanita tua bantu masuk barang bawa cabin storage ramah kes peduli nyaman tumpang parah boarding salah tumpang turis jepang bahasa indonesia kata kasar ucap salah ground staff lion air pikir tumpang jepang bahasa indonesia
75,"Seumur hidup sekali-kalinya nyobain naik Lion karena sesuai dengan jadwal pulang yang kita mau. Planing take off jam 05.30 sore ternyata taraaaammm jam 8 lewat baru terbang itu pun numpang di pesawat jadwal sebelumnya yang udah padeeeettttt. Si tas oleh-oleh pun jadi korban, karena cabin udah penuh sama bawaan penumpang alhasil tas gue dimasukin secara paksa sama mba pramugari. bener aja pas sampe rumah dan dibuka, roll cake gue berubah bentuk hiks ;(  Yang lebih seremnya adalah saat landing, super duper kasarrr... Air Asia aja yang harganya dibawah Lion masih lebih baik dari ini. Alhamdulillah bisa mendarat dengan selamat, tapi makasih deh kalo disuruh naik Lion lagi ;(",0,umur hidup sekalikalinya nyobain lion sesuai jadwal pulang planing take off jam sore taraaaammm jam terbang numpang pesawat jadwal padeeeettttt si tas oleholeh korban cabin penuh bawa tumpang alhasil tas dimasukin paksa mbak pramugari bener pas rumah buka roll cake ubah bentuk hiks rem landing super duper kasarrr air asia harga bawah lion alhamdulillah darat selamat terimakasih deh suruh lion
76,"Pengalaman Paling Parah ketika bepergian dengan Keluarga, dengan anak kecil, kami bertiga duduk terpisah. tidak otomatis sederet, padahal kami berempat beli tiket dengan kode booking yg sama. Pramugari saling lempar, sementara anak saya tidak dapat pisah sama ibunya. akhirnya saya ngotot anak saya harus sebaris dengan ibunya. entertainment dalam pesawat tidak sepenuhnya gratis, earphone tidak tersedia harus beli. Rp 25.000,-",0,alam parah pergi keluarga anak tiga duduk pisah otomatis deret empat beli tiket kode booking pramugari lempar anak pisah ibu ngotot anak sebar ibu entertainment pesawat sepenuh gratis earphone sedia beli rupiah
77,"Slaluu suka tukar pesawat.. Dan jam penerbangan nya slalu lambat Suka sebel kalo naik pesawat Lion air. Tapii mau bagai mna klo ada nya ituu yg murah harga tiket pesawat nya. Pesawat nya jga bau,gak wangi.. Mentang2 harga tiket nya murah.fasilitas ruangan nya di cyantikin dikit donk..✌😊🤗 stile Ok lah👌👍",0,slaluu suka tukar pesawat jam terbang nya lambat suka sebel pesawat lion air tapi nya ituu murah harga tiket pesawat nya pesawat nya baugak wangi mentang harga tiket nya murahfasilitas ruang nya cyantikin donk stile ok
78,"Sudah lama tidak terbang dengan pesawat LCC yang secara konsisten delay dan dengan pelayanan CS yang seadanya. secara waktu memang dia diberikan pilihan banyak dibandingkan dengan maskapai berplat merah. Jika dari segi harga its BIG NO low, mending naik grup maskapai yang memberikan Bagasi tak berbayar (Free).  ini ga tau maskapai atau Angkasa pura yang punya kewenangan untuk selalu mengukur kembali timbangan digital yang dimiliki. Saat nimbang barang bawaan di luar dan saat dibandara bisa lebih 1-2 kg. sangat mengecewakan. sehingga saat cek in harus membongkar kembali koper yang sudah tersusun rapi agar dapat masuk sesuai dengan jumlah bagasi yang sudah saya beli.  Mari sekarang kita berhitung.  Harga termurah lion : 906.xxx (exclude bagasi) + 200.000 (Bagasi 10 kg) Harga termurah garuda group : 1.175.xxx (include free bagasi 20 kg)  jadi klo dipikir-pikir mending beli maskapai plat merah atau yang memang memberikan bagasi percuma biar tidak repot saat dibandara bongkar muat barang yang akan di bawa.  satu lagi, keseragamana para CS yang disetiap kota atau bandara berbeda-beda  Jakarta berprinsip : naik kepesawat total 7 kg meskipun bawa lebih dari 2 koli masih boleh naik kabin,  Di daerah bisa masuk ke kabin dengan barang bawaan maksimal, 2 koli dengan koper yang ukuran kabin dan berat tidak yang tidak ditimbang.  tambah lagi saat boarding yang pasti AC tidak dingin, beberapa saat hendak mendarat terdengar bunyi bergetar pada bagian ekor pesawat yang cukup mengganggu dalam durasi lebih dari 5 menit. saat mendarat berasa ""riweuh"" tidak stabil membawa pesawat sehingga terasa badan terhempas kekiri dan kanan.",0,terbang pesawat lcc konsisten delay layan cs ada pilih banding maskapai berplat merah segi harga its big nomor low mending grup maskapai bagasi bayar free tau maskapai angkasa pura wenang ukur timbang digital milik nimbang barang bawa bandara kecewa cek in bongkar koper susun rapi masuk sesuai bagasi beli mari hitung harga murah lion xxx exclude bagasi bagasi harga murah garuda group xxx free bagasi dipikirpikir mending beli maskapai plat merah bagasi biar repot bandara bongkar muat barang bawa keseragamana cs tiap kota bandara berbedabeda jakarta prinsip pesawat total bawa koli kabin daerah masuk kabin barang bawa maksimal koli koper ukur kabin berat timbang boarding ac dingin darat dengar bunyi getar ekor pesawat ganggu durasi menit darat asa riweuh stabil bawa pesawat badan hempas kir kanan
79,"sejak diterapkan aturan tidak ada bagasi gratis, pelayanan ke penumpang semakin parah. Pada saat check in, petugas tidak ramah dengan penumpang yang tidak bawa bagasi namun pada saat di dalam pesawat saya melihat 1 penumpang bisa membawa lebih dari 1 barang bawaan yang beratnya jelas lebih dari 7 kg namun pramugari dan pramugara serta staff tidak berani menegur apalagi penumpang berpakaian dinas pemerintah dan angkatan.",0,terap atur bagasi gratis layan tumpang parah cek in tugas ramah tumpang bawa bagasi pesawat tumpang bawa barang bawa berat pramugari pramugara staff berani tegur tumpang pakai dinas perintah angkat
80,"Yup.. Lion Air kini tak lagi murah seperti dahulu, dengan harga penerbangan yg sudah cukup mahal, namun maskapai ini tidak lagi menyediakan bagasi cuma cuma alias gratis.  Anda hanya mendapatkan bagasi cabin dgn berat maksimal 7kg dengan dimensi tas atau koper yg lbh kecil daripada maskapai murah asia lainnya.  Kalau di kalkulasi harga tiket ditambah membayar bagasi 20kg, harga tiketnya sudah seperti maskapai full service lainnya.",0,yup lion air murah harga terbang mahal maskapai sedia bagasi alias gratis bagasi cabin berat maksimal dimensi tas koper maskapai murah asia kalkulasi harga tiket tambah bayar bagasi harga tiket maskapai full servis
81,"Tidak seperti keberangkatan, pulangnya jadwal mengalami perubahan yaitu delay sekitar 30 menit dan sepertinya lebih. Dalam pesawat luas untuk kaki lebih enak dan luas dan penerbangan nyaman.",0,berangkat pulang jadwal alami ubah delay menit pesawat luas kaki enak luas terbang nyaman
82,sering delay dengan alasan yg tidak jelas juga klau sdh mau mendekati waktu kompensasi dinaikkan dengan kondisi ac tidak dihidupkan,0,delay alas klau dekat kompensasi naik kondisi ac hidup
83,"saat itu saya ingin mendaki gunung rinjani dan saat saya tiba di lombok tas besi punggunguntuk tas gunung saya patah, sedangkan saya sudah tidak punya waktu lagi untuk mencari tas baru, karena jadwal saya sudah tersusun rapi untuk pendakian ini, alhasil saya mengikat tas saya dan tetap menggunakannya untuk mendaki gunung rinjani naik turun. saya benar2 kecewa dengan sistem keamanan bagasi di lion air. mohon ada tindakan tegas atau pendisiplinan utk pegawai2 disana.. untuk harga memang saya akui lion air yang berani membanting harga dibanding pesawat lain, namun harap jangan melupakan kulitas hanya untuk mengejar keuntungan",0,daki gunung rinjani lombok tas besi punggunguntuk tas gunung patah cari tas jadwal susun rapi daki alhasil ikat tas guna daki gunung rinjani turun kecewa sistem aman bagasi lion air mohon tindak disiplin pegawai sana harga aku lion air berani banting harga banding pesawat harap lupa kulitas kejar untung
84,"sudah terbang menggunakan jasa lion air beberapa kali, dan baru kali ini kena delayed hampir 2 jam. 1.40 menit menunggu di bandara ngurah rai,dan akhirnya disuruh naik ke pesawat, tapi sampai 20menit lebih pesawat tidak kunjung terbang juga, dan kami pun tidak mendapatkan makanan tambahan karena katanya hrus 2 jam di waiting room baru terhitung",0,terbang jasa lion air kali kali kena delayed jam menit tunggu bandara ngurah raidan suruh pesawat menit pesawat kunjung terbang makan tambah jam waiting room hitung
85,"Biasanya naik ini kalo ngantar ortu berobat krn irit biaya ( yg lain harganya 2-3x lipat) dan sdh dpt bagasi connecting flights. Sayangnya sering delay sehingga hrs lari2 ngejar connecting flight membawa orang tua yg tentu saja kesulitan berlari. Mohon perhatiannya agar usahakan tepat waktu untuk rute domestik. Sering delay berjam-jam, repot jika mau ada urusan mendesak spt menghadiri pemakaman, janji temu dokter, dan acara lainnya.. Banyak staff yg baik mau membantu jika bawa orang lanjut usia, cuma kursi roda yg diminta ga muncul diruang kedatangan, jadi usahakan bisa berjalan sendiri. Satu lagi yg sebaiknya ditingkatkan, soal bagasi. Koper hampir tiap naik pesawat rusak, ganti baru, pulangnya rusak lagi, mulai robek koper aluminium, roda patah, pecah koper fiber saat diairport kedatangan, terbuka kuncinya putus, resteling jebol atau dirusak.. mohon perhatian dibagian bagasi. Pengaduan pun ga ada tanggapan, hanya lapor di airport dan goodbye.. akhirnya solusinya bawa koper yg jelek & berat spy ga gampang rusak.",0,ngantar ortu obat irit biaya harga x lipat bagasi connecting flights sayang delay lari kejar connecting flight bawa orang tua sulit lari mohon perhati usaha rute domestik delay berjamjam repot urus desak hadir makam janji temu dokter acara staff bantu bawa orang usia kursi roda muncul ruang datang usaha jalan tingkat bagasi koper pesawat rusak ganti pulang rusak robek koper aluminium roda patah pecah koper fiber diairport datang buka kunci putus resteling jebol rusak mohon perhati bagi bagasi adu tanggap lapor airport goodbye solusi bawa koper jelek berat gampang rusak
86,"Satu2 nya airlines yang melayani penerbangan langsung dari Surabaya ke Manado. Selama penerbangan berlangsung pramugari hanya berkumpul dan bergurau di depan dan tirai selalu tertutup,tidak memperhatikan area penumpang. Penerbangan yang tidak memperhatikan keselamatan selama penerbangan. Juga saat itu mengalami keterlambatan hampir 3jam.",0,nya airlines layan terbang langsung surabaya manado terbang pramugari kumpul gurau tirai tertutuptidak perhati area tumpang terbang perhati selamat terbang alami lambat jam
87,"mungkin maskapai ini sering bermasalah dengan masalah teknis , padahal jadwal penerbangan di boarding pass tidak sesuai dengan lepas landasnya bahkan sering terlambat karena alasan di atas",0,maskapai masalah teknis jadwal terbang boarding pass sesuai lepas landas lambat alas
88,"Maskapai yang satu ini menurut saya adalah salah satu yang terburuk. Delay adalah hal yang identik dengan Lion Air, dimana delaynya itu sering kali tidak jelas. Penumpang yang emosi karena ketidakjelasan delay adalah pemandangan yang biasa. Kelebihan maskapai ini adalah rutenya banyak, pilihan jadwal banyak, dan harga tiket yang murah.",0,maskapai salah buruk delay identik lion air mana delaynya kali tumpang emosi ketidakjelasan delay pandang lebih maskapai rute pilih jadwal harga tiket murah
89,"Pada tgl 17 Juli 2018 pk 07.50 WIB saya melakukan perjalanan menggunakan maskapai Lion Air dari Solo menuju Singapore dan transit di Jakarta. Pada saat sy check in, sekitar pk 06.25 WIB situasi saat itu sedang sepi ( tdk banyak penumpang yg melakukan check in),dan saat itu sebagian besar petugas Lion Air sibuk bercanda tanpa memperdulikan sekitar, hanya petugas yang memproses tiket saya saja yang menangani saya dengan serius (pria). Dan ada 1 lagi petugas (pria juga) yang mengingatkan teman2nya utk tdk bercanda. Tetapi tdk digubris oleh teman2nya. Penerbangan saat itu delay operasional kurang lebih 45 menit sehingga sy smpai Bandara Soeta Jakarta terburu2 krn hrs pndah gate dll. Ketika sy tiba di Bandara Changi Singapore pk 14.00 waktu setempat, dan melakukan proses imigrasi dll segera sy menuju ke conveyor belt ( pengambilan bagasi) tetapi sy tdk dpt menemukan bagasi saya. Akhirnya saya disarankan melapor ke bagian Lost & Found di Bandara Changi. Oleh pihak Bandara, sy diinfokan bahwa bagasi saya masih berada di pesawat Batik Air yang akan tiba pk 16.30 waktu stenpat (Singapore). Pihak bandara Changi menawarkan 2 pilihan, membantu mengantar bagasi saya ke akomodasi saya atau membantu saya masuk kembali ke terminal kedatangan untuk memeriksa bagasi yang baru datang dari Batik Air. Akhirnya saya memilih opsi yang kedua dan kemudian saya menunggu selama kurang lebih 2 jam. Ternyata benar, bagasi saya berada bersama bagasi Batik Air. Saya kaget krn bagasi saya diberikan label 'Batik Air' dan bukan 'Lion Air', padahal saya membeli tiket terusan Lion Air.",0,tanggal juli pakai wib jalan maskapai lion air solo singapore transit jakarta cek in pakai wib situasi sepi tumpang cek indan tugas lion air sibuk canda duli tugas proses tiket tangan serius pria tugas pria teman canda gubris teman terbang delay operasional menit bandara soeta jakarta buru pindah gate lain bandara changi singapore pakai proses imigrasi lain conveyor belt ambil bagasi temu bagasi saran lapor lost found bandara changi bandara info bagasi pesawat batik air pakai stenpat singapore bandara changi tawar pilih bantu antar bagasi akomodasi bantu masuk terminal datang periksa bagasi batik air pilih opsi tunggu jam bagasi bagasi batik air kaget bagasi label batik air lion air beli tiket terus lion air
90,"Lion Air adalah salah satu maskapai paling sering delay di Aceh dan Medan. Perjalanan saya dari Banda Aceh - Jakarta pernah tertunda sampai 1 hari (24) saat transit di Bandara Kualanamu (Medan). Jika kamu sedang ada keperluan penting, sangat tidak direkomendasikan untuk menggunakan maskapai ini.",0,lion air salah maskapai delay aceh medan jalan banda aceh jakarta tunda transit bandara kualanamu medan perlu rekomendasi maskapai
91,"Tgl 6 juli lalu saya akan melakukan penerbangan ke batam dari denpasar,namun penerbangan saya harus transit di bandara soekarno hatta, Karena alasan yg masih kurang jelas. Saya terlambat untuk boarding gate dan akhirnya saya ketinggalan maskapai LION AIR yg menuju ke jakarta,tetapi barang saya audah terlanjut masuk ke bagasi,setelah saya konfirmasi kembali ternyata di jakarta tidak ada barabg saya,bahkan di batam juga nihil,kemanakah saya harus melapor? Jika ada info mohon untuk bagi kepada saya,terima kasih.",0,tanggal juli terbang batam denpasarnamun terbang transit bandara soekarno hatta alas lambat boarding gate tinggal maskapai lion air jakartatetapi barang audah lanjut masuk bagasisetelah konfirmasi jakarta barabg sayabahkan batam nihilkemanakah lapor informasi mohon sayaterima kasih
92,"Harus Meeting dengan beberapa klien di Surabaya dan terbang dengan Lion Air dari Yogya ke Surabaya merupakan mimpi buruk, dikarenakan jadwal yang harusnya pagi terlambat hingga 6 jam tanpa penjelasan yang memadai, dan para penumpang diberikan makan dalam sterofoam nasi dengan lauk yang menurut saya jauh dari kata layak sebagai kompensasi delayed 6 jam. Walhasil sampai di Surabaya semua jadwal meeting menjadi berantakan. Saya sekarang lebih memilih kereta api jika harus ke Surabaya dari Yogya",0,meeting klien surabaya terbang lion air yogya surabaya mimpi buruk jadwal pagi lambat jam jelas pada tumpang makan sterofoam nasi lauk layak kompensasi delayed jam walhasil surabaya jadwal meeting beranta pilih kereta api surabaya yogya
93,"Saya bepergian dengan anak anak dan diletakan duduk terpisah, dan sayangnya pada saat akan duduk didalam pesawat, flight attendant yg dimintakan tolong untuk me rearrange ulang, dengan harapan bisa minta bantuan untuk bertukar arrangement dudik dg penumpang lain malah dg judes dan kurang sopan tidak membantu sama sekali.",0,pergi anak anak leta duduk pisah sayang duduk dalam pesawat flight attendant minta tolong me rearrange ulang harap bantu tukar arrangement dudik tumpang judes sopan bantu
94,"penerbangan yang seharusnya pukul 13.30 hanya tertulis ditunda di meja waiting room, tanpa ada staff yang menginformasikan ke penumpang, setelah menunggu beberapa lama, barulah ada pemberitahuan bahwa pesawat akan diberangkatkan pukul 15.00 belum lagi boarding kedalam pesawat yang sangat lama, harusnya flight attendant lelbih aktif dalam mengatur penumpang dalam menaruh barang di kabin, sehingga tidak membuat panjang antrian.",0,terbang tulis tunda meja waiting room staff informasi tumpang tunggu baru pemberitahuan pesawat berangkat boarding dalam pesawat flight attendant lelbih aktif atur tumpang taruh barang kabin antri
95,"Kami memang sudah memanage ekspektasi kami ketika memakai jasa layanan yang dikenal “Late Is Our Nature” ini, tapi delay 2,5 jam untuk waktu tempuh penwrbangan 30-40 menit memang agak berlebihan sih, kalau memang akan delay ada baiknya diinformasikan saja lebih awal hingga kita tidak terburu buru check in banyak hal yg lebih berguna dibandingkan nunggu di bandara. Memang mereka masih comply dengan aturan dengan memberikan snack dan air mineral cuma cuma, tapi harapan kami ketepatan waktu akan lebih kami hargai.",0,memanage ekspektasi pakai jasa layan kenal late is our nature delay jam tempuh penwrbangan menit sih delay baik informasi buru buru cek in guna banding nunggu bandara comply atur snack air mineral harap tepat harga
96,"Tidak ada konfirmasi delay. Di tiket tercantum penerbangan 06.55, namun sampai jam 8 belum boarding.",0,konfirmasi delay tiket cantum terbang jam boarding
97,"Delay lebih dari satu jam. Dibandara banyak penumpang yang terlantar. Tidak adanya info, kenapa pesawat delay sangat lama sekali.",0,delay jam bandara tumpang lantar informasi pesawat delay
98,"Saya sempat bergumam, kalau tidak dapat G****a jangan sampai harus naik Lion Air, Entar mengapa setiap kali menggunakan penerbangan Lion Air ada saja yang terjadi. Seperti hari itu delay yang minta ampun lamanya setelah masuk pesawat panasnya gak ketulungan saya serasa naik angkutan umum. Respon pramugarinya lebih ruaaar biasa lagi, kurang ramah dan menjawab keluhan penumpang seenaknya. Juaaara Deh Lion Air...",0,gumam lion air kali terbang lion air delay ampun masuk pesawat panas ketulungan serasa angkut respon pramugari ruaaar ramah keluh tumpang juaaara deh lion air
99,"Pada umumnya sering delay tapi kali ini sangat buruk karena semua delay kurang lebih 2 jam, baik dari Ujung Pandang, maupun dari Jakarta ke Bandar Lampung",0,delay kali buruk delay jam ujung pandang jakarta bandar lampung
100,"Entah kenapa saya benar-benar tidak pernah nyaman terbang dengan Lion air, namun apa daya, hanya maskapai inilah yang terjangkau di kantong. Saya terbang dari Surabaya menuju Jakarta, dijadwalkan terbang menggunakan JT821, 22:35 namun apa daya saat tiba di Bandara melihat di papan pengumuman digital, terpampang dengan jelas semua penerbangan delay. Sampai disini masih berusaha optimis, namun benar saja pesawat saya dipindah di JT 585 yang sudah delay dari pukul 19:45, dan menurut saya pribadi, ini mungkin bagian dari kecerdasan Lion air, karena menghindari kompensasi, maka dia menjadwalkan 2 penerbangan sekaligus. JT 821 (22;35) dan 585 (19:45), ketika mayoritas penumpang memilih 821 maka Lion akan menginfokan delayed ke penumpang 585 yang sedikit sehingga cost compensasi lebih sedikit dan Lion air terbebas dr pembatalan oleh Bandara jika ngotot terbang dengan 821 yang jamnya mepet dengan operasional Bandara. Well, semoga saya memiliki uang lebih supaya bisa terbang dengan maskapai lain yang menghargai waktu.",0,benarbenar nyaman terbang lion air daya maskapai jangkau kantong terbang surabaya jakarta jadwal terbang daya bandara papan umum digital pampang terbang delay usaha optimis pesawat pindah delay pribadi cerdas lion air hindar kompensasi jadwal terbang mayoritas tumpang pilih lion info delayed tumpang ongkos compensasi lion air bebas batal bandara ngotot terbang jam mepet operasional bandara well moga milik uang terbang maskapai harga
101,"Saat itu saya menggunakan lion air penerbangan denpasar-jakarta. Seharusnya penerbangan jam 18.15 wita tapi ada pengumuman delay sampai jam 20.00 wita. Saat jam 20.00 wita ada pengumuman lagi kalau delay tapi tidak jelas keberangkatan jam berapa. Kalau ada penumpang yang ingin membatalkan perjalanan diperbolehkan. Tapi karena saat itu saya tidak bisa menunggu sampai penerbangan keesokan hari, terpaksa saya tetap menunggu pihak lion air memberangkatkan saya beserta ratusan penumpang lain malam itu juga. Karena telah delay selama lebih dari 4 jam pihak lion air memberikan uang kompensasi sebesar Rp 300.000,- dan juga makanan berupa nasi bungkus. Akhirnya setelah mengantri untuk menerima uang kompensasi tersebut saya beserta ratusan penumpang lainnya diberangkatkan ke jakarta sekitar jam 24.00 wita. Penantian yang cukup melelahkan selama hampir 6 jam sehingga membuang waktu dan energi.",0,lion air terbang denpasarjakarta terbang jam wita umum delay jam wita jam wita umum delay berangkat jam tumpang batal jalan boleh tunggu terbang esok paksa tunggu lion air berangkat serta ratus tumpang malam delay jam lion air uang kompensasi rupiah makan nasi bungkus antri terima uang kompensasi serta ratus tumpang berangkat jakarta jam wita nanti lelah jam buang energi
102,"seperti biasa, maskapai ini selalu ngaret alias delay. awalnya hanya delay 30 menit, berujung sampai 2 jam. mengecewakan",0,maskapai telat alias delay delay menit ujung jam kecewa
103,"delay hampir 5 jam, tidak ada konfirmasi, kompensasi tidak sebanding dengan delay nya, check in counternya good service saya suka",0,delay jam konfirmasi kompensasi banding delay nya cek in counternya good servis suka
