,text,label,clean_teks
95,"Sudah tiga kali pakai pesawat ini, dan selalu merasa nyaman duduk dimanapun, sebab pesawat tidak mengeluarkan suara bising, meskipun tidak ada snack dan pramugarinya agak kurang ramah dan kurang menolong, So far masih Ok, untuk harga yang terbilang ekonomis untuk level Low Cost Carrier",1,kali pakai pesawat nyaman duduk mana pesawat keluar suara bising snack pramugari ramah tolong far ok harga bilang ekonomis level low ongkos carrier
96,jadwal yang ontime. proses boarding yang cepat. bisa duduk nyaman karena mendapat kursi di jendela darurat,1,jadwal ontime proses boarding cepat duduk nyaman kursi jendela darurat
97,"Sy berangkat pada bulan september 2018, dengan anak saya umur 5 dan 2 tahun 2 minggu. karena sudah lewat 2 tahun jadi anak sy sudh harus membyar full, untung ada promo diskon 25% dari citilink untuk anak dan lansia. jadi saya memilih maskapai ini. take off dan landing lancar, pramugara dan pramugarinya baik dan sangat ramah sama anak2. hanya saja nasi goreng yg sy pesan nasinya kurang enak. tapi untuk harga yang ekonomis maskapai ini recommended.",1,berangkat september anak umur minggu anak sudh membyar full untung promo diskon citilink anak usia pilih maskapai take off landing lancar pramugara pramugari ramah anak nasi goreng pesan nasi enak harga ekonomis maskapai recommended
98,Armadanya mayoritas pakai pesawat terbaru jenis Airbus A320 jadi agak nyaman dan sedikit lebih tenang menggunakannya.,1,armada mayoritas pakai pesawat baru jenis airbus a nyaman tenang guna
99,"Saya baru pertama kali menggunakan maskapai CITILINK , pelayanan okey dan ontime. Tapi peswat kecil dan ruang kaki sempit, dan jujur saja jarak tempat duduk yg terlalu dekat membuat agak kurang nyaman. Apa lg utk org yg memiliki postur tubuh tinggi besar spt suami saya. Tapi yaa maklumlah mngkn karena Citilink termasuk LCC. Tapi selebiihnya sdh okey",1,kali maskapai citilink layan okey ontime peswat ruang kaki sempit jujur jarak duduk nyaman orang milik postur tubuh suami yaa maklum citilink lcc selebiihnya okey
100,"alasan saya memesan citilink lagi adalah karena harga nya yang terjangkau dengan fasilitas yang cukup baik. kebetulan pesawat yang kami gunakan Airbus A320 adalah pesawat yang cukup baru, sehingga keadaan didalam pesawat cukup bersih, segala pergerakan pesawat terasa smooth. penerbanganpun tepat waktu dan pramugari cukup ramah dan cukup jelas dalam memberikan peragaan prosedur keselamatan.",1,alas mes citilink harga nya jangkau fasilitas pesawat airbus a pesawat dalam pesawat bersih gera pesawat smooth terbang pramugari ramah aga prosedur selamat
101,"memesan direct menggunakan Web Citilink, prosesnya sangat mudah, pembayaran dengan CC pun mudah. saya menukar Mileages saya, sehingga terbang hanya membayar pajak dan add seatplan. sayangnya, penerbangan delay 30 menit dari jadwal. claim bagasi dari bandara malang juga cukup lama. selama proses penerbangan, tidak ada masalah, ruang kaki juga cukup dan pramugari sopan ketika menawarkan makanan.",1,mes direct situs citilink proses mudah bayar cc mudah tukar mileages terbang bayar pajak add seatplan sayang terbang delay menit jadwal claim bagasi bandara malang proses terbang ruang kaki pramugari sopan tawar makan
102,Penerbangannya nyaman. Para petugas bekerja dengan efisien. Awak kabin melayani para penumpang dengan ramah.,1,terbang nyaman tugas efisien awak kabin layan tumpang ramah
103,"Tiket yang mudah diperoleh dengan harga yang terjangkau. Penerbangan ekonomis dengan ketepatan waktu yang cukup baik, baik saat berangkat dan sampai di tempat, pelayanan check in juga cukup baik di bandara, pelayanan selama penerbangan serta info cuaca cukup komunikatif, yang mengesankan adalah dengan adanya pantun di setiap akhir penerbangan itu mengena sekali",1,tiket mudah oleh harga jangkau terbang ekonomis tepat berangkat layan cek in bandara layan terbang informasi cuaca komunikatif kesan pantun terbang kena
104,naik citilink memang pilihan yg tepat selain ekonomis juga on time. dan yg pasti soft landing nya. next akan terbang bersama citilink lagi. semoga ke depan bisa menambah armada baru yang lebih besar dan mewah.,1,citilink pilih ekonomis on soft landing nya next terbang citilink moga tambah armada mewah
105,"Pesawat belum datang ketika kami tiba di ruang tunggu bandara, ada rasa waswas kalau akan terjadi penundaan? Ternyata pesawat mendarat tidak lama kemudian dilanjutkan dengan menurunkan penumpang serta barang2 bawaannya, setelah kabin dibersihkan maka kamipun langsung antri memasuki pesawat. Selama penumpang antri memasuki pesawat dan mencari posisi duduk yg telah ditentukan kami juga melihat barang disusun serta dimasukkan kedalam pesawat dengan hati2 dan diperhatikan oleh petugas sehingga penumpang tidak takut barangnya rusak. Proses take-off sangat baik, perjalanan udaranya cerah dan mendarat di cengkareng tepat waktu. Ground handling bekerja efektif sehingga bagasi juga keluar dengan cepat. Peaawat bersih serta cukup segar",1,pesawat ruang tunggu bandara waswas tunda pesawat darat lanjut turun tumpang barang bawa kabin bersih kami langsung antri pasuk pesawat tumpang antri pasuk pesawat cari posisi duduk tentu barang susun masuk dalam pesawat hati perhati tugas tumpang takut barang rusak proses takeoff jalan udara cerah darat cengkareng ground handling efektif bagasi cepat peaawat bersih segar
106,"Citilink dikenal sebagai LOW COST FLIGHT di Indonesia. Tapi sebagai anak perusahaan dari GARUDA INDONESIA walaupun berbiaya murah, citilink tidak serta--merta kehilangan sentuhan dalam pelayanannya. Walau tanpa meals on board, citilink tetap memberikan layanan maksimal dan prima dalam setiap penerbangan. Jadi kalau anda inginkan penerbangan yang elegan dengan biaya terjangkau di Indonesia, maka citilink adalah satu--satunya pilihan.",1,citilink kenal low ongkos flight indonesia anak usaha garuda indonesia biaya murah citilink sertamerta hilang sentuh layan meals on board citilink layan maksimal prima terbang terbang elegan biaya jangkau indonesia citilink satusatunya pilih
107,"Harga relatif murah, meski sempat nunggu 30 menit tapi okelah bisa diterima yang penting on time pas landing. Sejauh ini sih lumayan baik.",1,harga relatif murah nunggu menit oke terima on pas landing sih lumayan
108,"Di banding maskapai Garuda yang harganya tinggi, saya lebih memilih Citilink untuk bepergian .. karena harganya lebih murah .. pesawatnya bersih . Pelayanan dari di check in counter Sampai di pesawat semuanya baik .",1,banding maskapai garuda harga pilih citilink pergi harga murah pesawat bersih layan cek in alat hitung pesawat
109,"Kami berangkat dari halim penerbangan malam hari,awalnya sempat khawatir karena hingga pukul.21.25 blm masuk pesawat...tetapi walau terlambat naik pesawat ternyata tiba di denpasar tepat waktu. Pramugari nya ramah dan helpfull. Leh room lebih luas dibandingkan flight sejenis.Kami selalu memilih citilink utk perjalanan dalam negeri kami. Karena selama kami menggunakan citilink tidak pernah delay sehingga urusan bisnis bisa berjalan sesuai rencana. Begitu juga saat pulang kami menggunakan Citilink. Bravo",1,berangkat halim terbang malam hariawalnya khawatir masuk pesawattetapi lambat pesawat denpasar pramugari nya ramah helpfull leh room luas banding flight sejeniskami pilih citilink jalan negeri citilink delay urus bisnis jalan sesuai rencana pulang citilink bravo
110,"Minggu ketiga Bulan Juli 2018 yang lalu saya mengikuti pelatihan Manajemen Pengamanan di Jakarta, saya memilih penerbangan citilink karena penerbangan ini selalu tepat waktu sehingga saya bisa merencanakan dengan baik setiap kegiatan yang akan dilakukan. dan juga saya juga suka penerbangan ini karena pendaratan dilakukan dengan mulus. Bravo Citilink.. Tetap pertahankan ketepatan waktu tersebut.",1,minggu tiga juli ikut latih manajemen aman jakarta pilih terbang citilink terbang rencana giat suka terbang darat mulus bravo citilink tahan tepat
111,Pesawatnya tepat waktu saat berangkat dan tepat waktu dalam lama penerbangan. Serta enak saat landing.,1,pesawat berangkat terbang enak landing
112,"Seperti biasa setiap kali keluar daerah saya selalu memilih citilink sebagai pilihan utama meskipun harus transit, dan terbukti sangat tepat pilihan itu, terbukti ketika sy hrs ke bandung dan transit di surabaya , meskipun terjadi perubahan jadwal terbang dengan konsekwensi jarak penerbangan lombok -surabaya dan surabaya- bandung menjadi sangat dekat namun ternyata terselesaikan dengan sangat baik, sedari awal di bandara BIL, CS citilink melayani kami dg baik demikian pula halnya ketika kami sampai di juanda surabaya, hingga rencana perjalanan sy mnjd ttp berjalan sesuai rencana lancar dan nyaman. Terimakasih sekali lg kepada citilink dan sy akan ttp menjadikan citilink sbg pilihan pertama sy.",1,kali daerah pilih citilink pilih utama transit bukti pilih bukti bandung transit surabaya ubah jadwal terbang konsekwensi jarak terbang lombok surabaya surabaya bandung selesai dar bandara bil cs citilink layan hal juanda surabaya rencana jalan ttp jalan sesuai rencana lancar nyaman terimakasih citilink ttp jadi citilink pilih
113,"Penerbangan sangat on time. Namun, sayang ketersediaan penjualan makanan terbatas. Jadi sempat kelaperan di kabin karena kehabisan.",1,terbang on sayang sedia jual makan batas lapar kabin habis
114,Masih tetap on time citilink. Tetap seperti itu agar memudahkan penumpang untuk beraktivitas yang lain sesuai dengan rencana,1,on citilink mudah tumpang aktivitas sesuai rencana
115,"Sebelumnya saya berterima kasih dengan citilink, pada waktu peakseason dengan harga yang melonjak tajam, tetapi masih ada fasilitas Redemption Mileage, bahkan saya bisa menukar sampe dengan 3 tiket (rejeki anak sholeh kali ya). Tetaplah mengudara selalu diangkasa Citilink ""4 Star Low-Cost Airline""",1,terima kasih citilink peakseason harga lonjak tajam fasilitas redemption mileage tukar tiket rejeki anak sholeh kali ya tetap udara angkasa citilink star lowcost airline
116,"sayang melakukan perjalan dari Medan menuju Jakarta. (+) tidak terjadi keterlambatan, (+)harga yang ditawarkan juga berkisar 600rb, hampir sama dengan penerbangan yang lain. (-) saya merasa ruang kaki yang sempit, sehingga kaki saya tidak leluasa bergerak.",1,sayang jalan medan jakarta lambat harga tawar kisar rb terbang ruang kaki sempit kaki leluasa gerak
117,"Dari Denpasar ke Halim ontime banget, Sebalik nya juga ontime. Kalau ke Jakarta lebih baik ke bandara Halim biar ontime terus,",1,denpasar halim ontime banget balik nya ontime jakarta bandara halim biar ontime
118,"Ketegasan awak pesawat terlihat pada saat boarding, ada anak-anak yang duduk di kursi dekat pintu darurat, padahal dalam hal keselamatan hal tersebut dilarang. Awak pesawat tetap berpegang pada prinsip keselamatan dengan memindahkannya. Hal ini patut diapresiasi, karena mereka bekerja tetap mengutamakan keselamatan seluruh penumpang. Pendaratan halus sehingga tidak menimbulkan kekagetan.",1,tegas awak pesawat boarding anakanak duduk kursi pintu darurat selamat larang awak pesawat pegang prinsip selamat pindah patut apresiasi utama selamat tumpang darat halus timbul kaget
119,"Apa yang bisa kita ukur terhadap sebuah maskapai penerbangan? Dari kacamata umum, tentu apa yang dilihat dan dirasakan langsung. Ada beberapa menurut saya. Apa itu? * keamanan penerbangan (saat terbang, menyangkut profesionalitas pilot dan kelaikan pesawat) * ketepatan jadwal terbang * kemudahan check in/chek out, tidak dipingpong terminalnya * kenyamanan terbang, khususnya saat landing dan take off(tidak menimbulkan kengerian, seperti sering saya alami di maskapai penerbangan sekelasnya) * dan kenyamanan plus plus, seperti profesionalitas/keramahan/sifat menolong pramugari saat diatas, kenikmatan menu makanan,ketepatan bus jemput saat turun dari pesawat, pemberian kompensasi bila telat/diundur jadwal terbang.  Citilink saya anggap punya bonafiditas, pertama kali karena ada nama Garuda Indonesia di belakangnya. Saya dapat info pertama kali bahwa ini versi murahnya Garuda. Apakah kualitas layanannya juga lebih murah? Saya lihat memang lebih murah, tetapi syukurlah tidak murahan. Saya pernah terbang dengannya, seringnya dari Halim ke Solo, dan juga dari bandara Soekarno Hatta ke Denpasar.. Dan bila seseorang mengundang saya keluarkota (karena saya adalah jurnalis yang juga sering bepergian), saya selalu berpesan, kalau budgetnya adalah kelas bawah, kalau bisa minta Citilink(kalau besar budget, ya Garuda). Kali saja Citilink ada jalur ke kota yang mau saya tuju tersebut. Saya suka Citilink yang walaupun harus delay, waktu delaynya tidak lama. Saat diatas pun berasa nyaman saja, termasuk kala ada turbulensi dan kondisi cuaca yang buruk. Dan yang saya suka, landingnya soft. Tidak menimbulkan waswas. Take off nya pun tidak limbung. Tenang hingga mencapai posisi terbang yang stabil di atas. Untuk menu makanan di atas, termasuk lumayan enak, dan dikemas dengan kemasan yang terkesan rapi dan baik. Menurut saya, di kelas penerbangannya kelas bawah ke menengah, Citilink adalah yang terbaik. Saya pribadi mengapresiasi penerbangan seperti ini, yang patut menjadi referensi bagi penerbangan lain sekelasnya.",1,ukur maskapai terbang kacamata rasa langsung aman terbang terbang profesionalitas pilot kelai pesawat tepat jadwal terbang mudah cek inchek out pingpong terminal nyaman terbang landing take offtidak timbul ngeri alami maskapai terbang kelas nyaman plus plus profesionalitaskeramahansifat tolong pramugari atas nikmat menu makananketepatan bus jemput turun pesawat beri kompensasi telatdiundur jadwal terbang citilink anggap bonafiditas kali nama garuda indonesia belakang informasi kali versi murah garuda kualitas layan murah lihat murah syukur murah terbang dengan halim solo bandara soekarno hatta denpasar undang keluarkota jurnalis pergi pesan budgetnya kelas citilinkkalau budget ya garuda kali citilink jalur kota tuju suka citilink delay delaynya atas asa nyaman turbulensi kondisi cuaca buruk suka landingnya soft timbul waswas take off nya limbung tenang capai posisi terbang stabil menu makan lumayan enak kemas kemas kes rapi kelas terbang kelas tengah citilink baik pribadi apresiasi terbang patut referensi terbang kelas
120,"Penerbangan yang luar biasa, di musim puncak liburan idul fitri masih tetap mempertahankan ketepatan jadwal. Good job!",1,terbang musim puncak libur idul fitri tahan tepat jadwal good job
121,Saya suka pesan pesawat ini harga ya juga murah dan selalu tempat waktu dan pramugarinya juga rama2 dan baik dalam membantu saat penumpang yang duduk dan membereskan bagasi kabin,1,suka pesan pesawat harga ya murah pramugari rama bantu tumpang duduk beres bagasi kabin
122,Naik citilink pertama kali dan tidak delay. lagu di dalam pesawat enak didengar ampe saya hafal hahaha.,1,citilink kali delay lagu pesawat enak dengar hafal hahaha
123,"Ini kali pertama saya terbang dengan Citilink dan saya cukup puas dengan pelayanan para staff, kondisi pesawatnya baik dan jadwal penerbangan pun tepat waktu. Makanan yang ditawarkan enak dengan harga yg cukup terjangkau. Sukses untuk Citilink dan semoga bisa mempertahankan pelayanan prima nya.",1,kali terbang citilink puas layan staff kondisi pesawat jadwal terbang makan tawar enak harga jangkau sukses citilink moga tahan layan prima nya
124,"Penerbangan kelas ekonomi yang Paling on time, dengan pelayanan yang optimal, harga tiket cukup murah, dengan Citilink janji dengan client gak takut telat",1,terbang kelas ekonomi on layan optimal harga tiket murah citilink janji client takut telat
125,"Kalau waktu mepet saya suka pesan pesawat ini karena ketepatan waktu berangkat pas,pesawat nya juga nyaman dan enak",1,mepet suka pesan pesawat tepat berangkat paspesawat nya nyaman enak
126,"salam terbang dan perpisahan yang disampaikan selalu menggunakan pantun yang jenaka, hal ini merupakan simbol khas dari citilink yang tidak dipunyai oleh maskapai lainnya.",1,salam terbang pisah pantun jenaka simbol khas citilink maskapai
127,"Pengalaman saya di 3 maskapai berbeda untuk fligh Surabaya - Lombok pp, penerbangan dengan Citilink ini yang paling nyaman. Pesawatnya menggunakan pesawat besar Airbus sehingga tidak berasa pada guncangan-guncangan kecil dan tepat waktu. Jadi untuk penerbangan Surabaya - Lombok, Citilink yang paling nyaman. .",1,alam maskapai beda fligh surabaya lombok pp terbang citilink nyaman pesawat pesawat airbus asa guncanganguncangan terbang surabaya lombok citilink nyaman
128,"Awal februari kebetulan ada kondangan di Surabaya, pengen banget dateng karena sekalian mau ngajak anak istri liburan sejenak ke Surabaya.  Setelah pilih pilih pesawat akhirnya jatuh hati ke Citilink. Selain harga terjangkau pelayanan dan ketepatan waktu nya sudah lebih baik.  Next Halim - Bali pasti akan menggunakan Citilink kembali. Thx citilink.",1,februari kondangan surabaya banget ngajak anak istri libur surabaya pilih pilih pesawat jatuh hati citilink harga jangkau layan tepat nya next halim bal citilink terimakasih citilink
129,"liburan telah selesai, ini saatnya untuk pulang... wkwkwkwk, yah setelah liburan selesai di bali kamipun harus kembali pulang untuk menjalani aktivitas sehari-hari, kami menggunakan jasa penerbangan citilink, dengan alasan citilink selalu on time flight dan low cost. yup kami sangat menikmati perjalanan pulang kami bersama citilink dan bagasi juga aman tanpa perlu was wes wos...",1,libur selesai pulang wkwkwkwk yah libur selesai bal kami pulang jalan aktivitas seharihari jasa terbang citilink alas citilink on flight low ongkos yup nikmat jalan pulang citilink bagasi aman was wos
130,"Penerbangan relatif tepat waktu, sedikit lambat karena antrean take off. Pelayanan bagus, kondisi pesawat bagus, bersih. Tersedia makanan minuman berbayar on board. Juga tersedia merchandise yang dijual.",1,terbang relatif lambat antre take off layan bagus kondisi pesawat bagus bersih sedia makan minum bayar on board sedia merchandise jual
131,"Saatnya kembali ke Jakarta. Flight Selasa pagi jam 9.25 dengan Citilink lagi. Perjalanannya akan transit juga di Kualanamu Medan. Posisi cek in seat dapat 2C. Meleset deh front row favorit saya. Kalah sama pejabat daerah 😂😁😅 seperti biasa penumpang penuh dan timeline dari check in - boarding sampai take-off berlangsung lancar sesuai jadwal. Take off smooth lancar sampai dengan ketinggian aman langsung tertidur. Bangun saat transit di Medan karena penumpang bubar berisik. Jadi saat landing pun saya masih tidur. Hebat neh pilot. Transit time ga molor dan tepat waktu lagi. Bravo team Citilink. Flight menuju HLP adalah saatnya lunch time, jadi pilihan saya adalah nasi kuning cakalang dan nasi goreng ayam. Laper euy. Sekaligus ingin ngicipin masakan Citilink. Alhamdulillah enaak. Thanks Citilink. Mendarat di HLP dengan selamat dan tepat waktu. 4 star low cost airlines by Skytrax.",1,jakarta flight selasa pagi jam citilink jalan transit kualanamu medan posisi cek in seat c meleset deh front baris favorit kalah jabat daerah tumpang penuh timeline cek in boarding takeoff lancar sesuai jadwal take off smooth lancar tinggi aman langsung tidur bangun transit medan tumpang bubar berisik landing tidur hebat nih pilot transit molor bravo team citilink flight hlp lunch pilih nasi kuning cakalang nasi goreng ayam lapar euy ngicipin masakan citilink alhamdulillah enaak terimakasih citilink darat hlp selamat star low ongkos airlines by skytrax
132,"Alhamdulillah akhirnya dapat kesempatan juga untuk tugas ke Aceh tanggal 7 Mei 2018. Ini adalah tugas pertama saya ke daerah Aceh selama 7 tahun bertugas di Jakarta. Dan perintah pimpinan adalah Senin Pagi sebelum Dzuhur harus sudah di Aceh. Akhirnya pilihan jatuh pada maskapai Citilink yang dikenal tepat waktu walaupun kelas Ekonomi. Dan benar jam 4.30 sudah boarding di HLP. Pagi buta dari rumah belum sarapan lupa pesan makan, berharap dapat surprise saja menu makanan yang enak untuk sarapan. Saya dapat seat favorit yaitu 1C, front row area dengan ruang kaki yang lega dan dekat dengan Toilet. 😂😁 Sekaligus kalo bosan bisa dapat pemandangan. Saat masuk saya baru tahu bahwa Citilink sudah mendapatkan label 4 star low cost airlines dari Skytrax. Ajiib. FYI, dari seluruh menu sarapan, nasi goreng/nasi kuning cakalang/popmie saya memilih popmie. 😁 Jangan lupa juga bahwa pemesanan makanan bisa dilakukan saat reservasi tiket pesawat. Mulai dari lepas landas, transit di Kualanamu Medan, sampai mendarat di Aceh, pesawat terasa mulus. Kualitas jam terbang pilot dan co-pilot teruji disini. Thanks Citilink. Tiba di Aceh tepat waktu sesuai jadwal. Jam transit pun tidak molor. Good job team Citilink.",1,alhamdulillah sempat tugas aceh tanggal mei tugas daerah aceh tugas jakarta perintah pimpin senin pagi dzuhur aceh pilih jatuh maskapai citilink kenal kelas ekonomi jam boarding hlp pagi buta rumah sarap lupa pesan makan harap surprise menu makan enak sarap seat favorit c front baris area ruang kaki lega toilet bosan pandang masuk citilink label star low ongkos airlines skytrax ajiib fyi menu sarap nasi gorengnasi kuning cakalangpopmie pilih popmie lupa mesan makan reservasi tiket pesawat lepas landas transit kualanamu medan darat aceh pesawat mulus kualitas jam terbang pilot copilot uji terimakasih citilink aceh sesuai jadwal jam transit molor good job team citilink
133,"Selama ini memang lebih memilih naik Citilink daripada maskapai penerbangan murah satunya dan baru tahu bahwa untuk desain lemari bagasi di atas kepala, Citilink lebih baik daripada pesaing karena lemari bersifat permanen. Kalau pesaing (L**n), membuka atau menutup pintu lemari bagasi berarti penumpang mengangkat seluruh isi lemari, waahhh....",1,pilih citilink maskapai terbang murah satu desain lemari bagasi kepala citilink saing lemari sifat permanen saing ln buka tutup pintu lemari bagasi tumpang angkat isi lemari waahhh
134,"Penerbangan Citilink Indonesia dari Bandara Blimbingsari menuju Cengkareng Jakarta pada pukul 08.40 WIB. Counter cek-in ada dua buah dan Bandara cukup sempit menurut saya. Selain tidak setelah memasuki tempat tunggu sebelum naik pesawat di Bandara Blimbingsari kita harus keluar dahulu jika akan ke toilet. Secara umum pelayanan Citilink Indonesia sangat baik, nyaman dan tepat waktu. Dengan pesawat Boeing 737-500. Terima kasih Citilink Indonesia.",1,terbang citilink indonesia bandara blimbingsari cengkareng jakarta wib alat hitung cekin buah bandara sempit pasuk tunggu pesawat bandara blimbingsari toilet layan citilink indonesia nyaman pesawat boeing terima kasih citilink indonesia
135,"Pulang ke palembang sering pesan Flight CITILINK ,karena pelayanan nya bagus, dan penerbangan ya juga tepat jarang delay,",1,pulang palembang pesan flight citilink layan nya bagus terbang ya jarang delay
136,Nggak sering delay....harga bersaing dan ada 2 pilihan bisa turun di sukarno hatta (cengkareng) atau halim perdana kusuma. Sehingga memudahkan penumpang. Pramugarinya tdk ngejar2 jualan souvenir seperti maskapai sebelah,1,delayharga saing pilih turun sukarno hatta cengkareng halim perdana kusuma mudah tumpang pramugari kejar jual souvenir maskapai belah
137,"Citilink adalah salah satu maskapai penerbangan indonesia low budget yang dapat diandalkan karena jarang delay, untuk mendapatkan tiket murah bisa pesan jauh-jauh hari melalui app citilink. Kabinnya bersih, pramugarinya ramah; sayang kalau mau milih tempat duduk harus nambah budget.",1,citilink salah maskapai terbang indonesia low budget andal jarang delay tiket murah pesan jauhjauh app citilink kabin bersih pramugari ramah sayang milih duduk tambah budget
138,"Pesawatnya cukup nyaman, baik tempat duduknya ataupun saat terbang dan mendarat. Tepat waktu. Harganya cukup terjangkau meski bukan yang termurah. Untuk pelanggan dan anggora garudamiles, bisa mendapatkan poin juga dengan menunjukkan nomer anggota saat check in.",1,pesawat nyaman duduk terbang darat harga jangkau murah langgan anggora garudamiles poin nomor anggota cek in
139,Sejauh ini menggunakan Citilik selalu tepat waktu. Semoga pengalaman ini tetap bisa dipertahankan. Banyak yang menyataka ini sebagai pengalaman juga.,1,citilik moga alam tahan menyataka alam
140,"Pergi ke Jakarta-Surabaya pulang pergi dalam hari yang sama,saya memilih Citilink karena pas dengan jam saya meeting di Surabaya. Saya terbang pukul 11an dan kembali pada penerbangan sekitar pukul 20.00.Penerbangan tidak delay, penerbangan nyaman dan ramah.Namun nampaknya ada informasi yang kurang jelas disampaikan.  Saya membeli tiket melalui Traveloka dan melakukan check in melalui web citilink.Tak lama kemudian terpikir untuk memesan makan siang berhubung keberangkatan pas waktunya makan siang. saya lalu menghubungi call center dan diterima dengan ramah. Selesai melakukan pembayaran melalui atm, saya melakukan rekonfirmasi. Ternyata baru tahu jika pesanan saya hanya bisa dilayani untuk penerbangan pulang karena penerbangan keberangkatan sudah terlanjur check in. Mestinya hal tersebut diinformasikan saat saya melakukan pemesanan.",1,pergi jakartasurabaya pulang pergi samasaya pilih citilink pas jam meeting surabaya terbang an terbang terbang delay terbang nyaman ramahnamun nampaknya informasi beli tiket traveloka cek in situs citilinktak pikir mes makan siang hubung berangkat pas makan siang hubung telepon center terima ramah selesai bayar atm rekonfirmasi pesan layan terbang pulang terbang berangkat lanjur cek in mesti informasi mesan
141,"Cukup memuaskan untuk pesawat LCC, mungkin karena terbawa oleh kualitas dari induknya. Gratis bagasi kabin & bagasi pesawat, perjalanan juga tepat waktu, pelayanannya juga bagus. Yang kurang nyaman hanya kursinya karena agak keras.",1,muas pesawat lcc bawa kualitas induk gratis bagasi kabin bagasi pesawat jalan layan bagus nyaman kursi keras
142,Menjaga Kualitas Layanan melalui On time. Menjaga Kualitas Layanan On air Menjaga Kualitas Kebersihan Cabin dan Toilet Menjaga Antrian menurut Nomor Menjaga kualitas Layanan di Quanter Check in Menjaga Layanan dng Pakaian Crew yg rapih bersih dan tutur kata yang santun,1,jaga kualitas layan on jaga kualitas layan on air jaga kualitas bersih cabin toilet jaga antri nomor jaga kualitas layan quanter cek in jaga layan pakai crew rapih bersih santun
143,"Ini salah satu maskapai dengan pelayanan terbaik dan tepat waktu, meskipun termasuk dalam kategori low cost. Recomended.",1,salah maskapai layan baik kategori low ongkos recomended
144,Merupakan pilihan alternatif penerbangan domestik yang terjangkau untuk wisatawan lokal. Low cost dan terjangkau untuk semua kalangan,1,pilih alternatif terbang domestik jangkau wisatawan lokal low ongkos jangkau kalang
145,"Citilink mungkin salah satu penerbangan yang jarang terlambat (kalau pas saya yang naik), tapi permasalahan di Halim adalah tidak disiplinnya penumpang2 dan kalau sedang ada VIP... urusannya jadi lama nunggunya",1,citilink salah terbang jarang lambat pas masalah halim disiplin tumpang vip urus nunggunya
146,"Penerbangan dengan jadwal yang sangat tepat waktu, pelayanan yang cukup memuaskan selama perjalanan dari jakarta menju ke Solo.",1,terbang jadwal layan muas jalan jakarta menju solo
147,"Untuk penerbangan pendek dan domestik di Indonesia, ini pilihan pertama. Selain harganya yang bersaing, pelayanannya boleh dibilang prima.",1,terbang pendek domestik indonesia pilih harga saing layan bilang prima
148,"Setiap kali terbang menggunakan Citilink, saya selalu penasaran dengan pantun yang akan dicakan sebelum tinggal landas dan setelah mendarat. Menyegarkan dan tentu sekaligus melestarikan seni berpantun.",1,kali terbang citilink penasaran pantun cak tinggal landas darat segar lestari seni pantun
149,"maskapai inilah yang pertama kali saya gunakan untuk penerbangan travelling lewat jalur udara,terimaksih citilink sudah ngasih harga cukup menarik semoga ada harga yang murah lagi ke kota lain",1,maskapai kali terbang travelling jalur udaraterimaksih citilink harga tarik moga harga murah kota
150,Penerbangan pagi alhamdulillah selalu on time. Pelayanan ramah. Bagasi tidak ada masalah. Selama penerbangan nyaman.,1,terbang pagi alhamdulillah on layan ramah bagasi terbang nyaman
151,"Citilink dikenal sebagai penerbangan yang tepat waktu, dan kali ini saya juga membuktikan hal ini. Agar terus dipertahankan sebagai maskapai penerbangan yang memberikan pelayanan terbaik.",1,citilink kenal terbang kali bukti tahan maskapai terbang layan baik
152,"Walaupun perjalanan hanya 1 jam, saya merasa cukup senang dan tenang, apalagi di saat masuk dalam awan yg membuat tidak nyaman. Landing yang cukup mulus.... saya duduk berada di barisan yang cukup depan sehingga saya bisa melihat petunjuk keselamatan sebelum terbang",1,jalan jam senang tenang masuk awan nyaman landing mulus duduk baris tunjuk selamat terbang
153,"pesawat tepat jadwal, proses cek in juga lancar. pelayanan dipesawat baik ramah dan menyenangkan, proses penerbangan lancar dan nyaman selama perjalanan. landing lancar dan nyaman tidak menegangkan. sangat direkomendasikan penerbangan menggunakan citilink. selain itu harganya juga terjangkau.",1,pesawat jadwal proses cek in lancar layan pesawat ramah senang proses terbang lancar nyaman jalan landing lancar nyaman tegang rekomendasi terbang citilink harga jangkau
154,"Penerbangan QG165 dari malang-halim sangat tepat waktu,penerbangan nyaman dengan pesawat airbus320 dan tiba di halim lebih cepat dari jadwal seharusnya",1,terbang qg malanghalim waktupenerbangan nyaman pesawat airbus halim cepat jadwal
155,"Penerbangan sore ini sangat mulus. Dan tepat waktu. Proses check in sangat cepat. Namun sayang sampai saat ini cek in online MASIH BELUM BISA MEMILIH SEAT YG DIINGINKAM seperti yg dilakukan sang ""kakak"" dan sekarang rival sekelasnya si logo ""canting"". Hal ini yg jd nilai kurang dr citilink.",1,terbang sore mulus proses cek in cepat sayang cek in online pilih seat diinginkam sang kakak rival kelas si logo canting nilai citilink
156,"Terbang dari Bandung ke Surabaya & kembali lagi ke Bandung dg Citilink cukup menyenangakan, on time sesuai schedule. Hanya saja tidak ada fasilitas untuk penambahan bagasi & tidak bisa memilih no kursi pada saat web check in.",1,terbang bandung surabaya bandung citilink menyenangakan on sesuai schedule fasilitas tambah bagasi pilih nomor kursi situs cek in
