,text,label,clean_text
58,"  The airline cant even inform you anyway through texts or emails if a flight has been cancelled. Called customer service and when it was something they didn't understand, they automatically transfer you mid sentence while you are talking and then you have to wait 10 -20 minutes for a new operator.",0,airline cant even inform anyway texts emails cancelled called customer service something didnt understand automatically transfer mid sentence talking wait minutes new oper
59,"  Lion Air manages to constantly disappoint even when expectations are extremely low after flying with them from time to time the last four years. Planes are often canceled and almost always delayed by hours. Information is scarce and the unfortunate personnel is constantly stressed to make the best of a horribly managed airline. All other airlines in Indonesia are better. At the very least you would expect to get to where you are going, this is not always the case with lion air as they frequently cancels flights, and good luck getting refunds. If they do fly that day you can expect a delay of 1-6 hours. Again forget any compensation (which they are legally required to provide). During this inevitable delay, expect to get zero information. I'd literally go to the counter and ask if the plane will be on time 20 min before and they say yes. When I ask if the plane has arrived yet they do not know, and when they check it's still somewhere else. I then ask when it will arrive to this airport and the staff would then sms or WA the ground staff of the previous airport asking when the plane left. When the plane do arrive at the airport it will have missed any slot it was allocated and get allocated a gate on the other side of the airport. Due to low prices lion air is the only airline trafficking some destinations. Try to avoid always, pay triple to do so if you can, it's always worth it.",0,manages constantly disappoint even expectations extremely low flying time time last four years planes often canceled almost always delayed hours information scarce unfortunate personnel constantly stressed make best horribly managed airline airlines indonesia better least would expect get going always case frequently cancels flights good luck getting refunds fly day expect delay hours forget compensation legally required provide inevitable delay expect get zero information id literally go counter ask plane time min say yes ask plane arrived yet know check still somewhere else ask arrive airport staff would sms wa ground staff previous airport asking plane left plane arrive airport missed slot allocated get allocated gate side airport due low prices airline trafficking destinations try avoid always pay triple always worth
60,"  Denpasar to Bangkok. Very bad refund policy due to Covid19, my flight has been canceled but Lion air refused to refund, only give a voucher valid 1 year. I do not plan to flight for 1 year so it is useless. Spent hours with customer service for nothing. Bad experience.",0,denpasar bangkok bad refund policy due covid canceled refused refund give voucher valid year plan year useless spent hours customer service nothing bad experi
61,"  Singapore to Jakarta. The people at the check in counter made it very difficult to check in our baggage. They were very rude and impatient. While we check in, the next counter employee join in to gang up on us while we repack our baggage. Really wish even budget airplanes treat their passengers with respect and care.",0,singapore jakarta people check counter made difficult check baggage rude impatient check next counter employee join gang us repack baggage really wish even budget airplanes treat passengers respect car
62,  Bali to Surabaya via Lombok. Lion air first duplicated my family’s boarding passes. The flight was overbooked. They then allowed me off the plane to query why and immediately locked the doors behind me. My understanding is that as an air safety rule planes are not allowed to leave with baggage without the passengers. Lion air was not concerned.  Half an hour later I was still waiting for someone to advise me as to what my next steps are. It was suggested that I buy more tickets. This is really poor and not really acceptable.,0,bali surabaya via lombok first duplicated familys boarding passes overbooked allowed plane query immediately locked doors behind understanding safety rule planes allowed leave baggage without passengers concerned half hour later still waiting someone advise next steps suggested buy tickets really poor really accept
63,"  Denpasar to Semarang. Probably one of the worst airline in the World. Delay has become a bad habit and they keep announcing delays without ever giving you the right information. Instead of being able to go to a restaurant, they make you wait announcing that you will fly in the next 20 minutes. 2 hours later you are still waiting. You are left with no food or drink that they should legally provide. Add prohibitive luggage fee (I’m not talking about excess) and you could fly a decent airline for the same price. Avoid at all cost.",0,denpasar semarang probably one worst airline world delay become bad habit keep announcing delays without ever giving right information instead able go restaurant make wait announcing fly next minutes hours later still waiting left food drink legally provide add prohibitive luggage fee im talking excess could fly decent airline price avoid cost
64,"  Lombok to Surabaya. By far the worst airline I've ever encountered. The person checking us in didn't even look at us, she was too busy flirting with someone else. Just unbelievably bad service. Previous times I've flown Lion air have been equally as bad. Terrible customer service and the flights are nearly almost always late. I will never be flying with them again.",0,lombok surabaya far worst airline ive ever encountered person checking us didnt even look us busy flirting someone else unbelievably bad service previous times ive flown equally bad terrible customer service flights nearly almost always late never fli
65,"  Terrible experience! The airline delayed my morning flight from Denpasar to Jakarta by 4 hours and did not notify me. They do not even tell me about the delay at the check-in counter. I figure it out by looking at the time on the boarding pass! I reason with them that if I take this flight I’ll miss my connection to Kuala Lumpur. They don’t seem to care at all. All they kept saying was if you’re not happy, we’ll provide a refund. Nobody even moves a needle to help a customer out. I had to run from pillar to post to cancel my ticket, book another flight and obtain my refund. Horrible airline. They should be banned!",0,terrible experience airline delayed morning denpasar jakarta hours notify even tell delay checkin counter figure looking time boarding pass reason take ill miss connection kuala lumpur dont seem care kept saying youre happy well provide refund nobody even moves needle help customer run pillar post cancel ticket book another obtain refund horrible airline ban
66,  Jakarta to Singapore. This is the most horrible experience i’ve encountered. They didn’t have any sort of organisation or communication skills towards their customers. I was waiting in line at the checkin counter almost for 30 minutes and i have been asking which checkin counter is for my flight and it turns out that it was different. When i got there turns out I missed my flight because nobody was there to help or answer my question. Never use this airline ever again,0,jakarta singapore horrible experience ive encountered didnt sort organisation communication skills towards customers waiting line checkin counter almost minutes asking checkin counter turns different got turns missed nobody help answer question never use airline ev
67,"  Jakarta to Denpasar. After the flight was already 30 minutes delayed, I had to search for information myself, only to find out that there would be a delay of 45 minutes because of ""technical difficulties"". The airline's zero information policy towards its guests is shameful. Passengers are not ""customers"" at Lion Air, but simply ""numbers"". Not even the minimum requirements in the linguistic handling of passengers of other countries are met by the cabin crew. The crew speak a gaping English and can barely communicate with simple sentences. Even though the planes are outwardly standard, the care inside the planes is miserable. The cabin is dirty and more like a citybus instead of an airplane. Departure times are more of a guideline and changed at will, information will not be shared, the airline's constant delays are really ""remarkable"". On the returning our flight should have been 3 hours late without any advance information. It was not until I took a look at the boarding card that there was a different departure time than planned. Asked about the new departure time, the check-in staff member from Lion only commented: ""Yes a new shedule time ... we have technical problems with our aircraft"" ... then it would be better to rebook and return to Jakarta with another airline. As a passenger, I would like to be informed about changes to the timetable, etc. without being asked to do so and not have to do my own research first. There is also no service on board. Unless you pay. Is so far to agree with the pricing policy of the airline, but not that one can not even place his orders in English. For me it is by far the worst airline with which I have flown so far. Never again! ",0,jakarta denpasar already minutes delayed search information find would delay minutes technical difficulties airlines zero information policy towards guests shameful passengers customers simply numbers even minimum requirements linguistic handling passengers countries met cabin crew crew speak gaping english barely communicate simple sentences even though planes outwardly standard care inside planes miserable cabin dirty like citybus instead airplane departure times guideline changed information shared airlines constant delays really remarkable returning hours late without advance information took look boarding card different departure time planned asked new departure time checkin staff member commented yes new shedule time technical problems aircraft would better rebook return jakarta another airline passenger would like informed changes timetable etc without asked research first also service board unless pay far agree pricing policy airline one even place orders english far worst airline flown far nev
68,"  Denpasar to Kuala Lumpur. We feel like the airline has been very unfair to us and so will not be looking to fly with them again. The main reason is that we were charged extortionate prices for luggage check in despite having no other option. We could not add luggage on their website, and even if we could, they would not only accept Indonesian cards for payment so we had to use an alternative booking site which gave us no option to add luggage in advance. Then when we turn up and we were charged outrageous prices, more than I've ever paid before. We complained to absolutely no sympathy. Very unhappy with the experience. Will not be looking to fly again with Lion Air.",0,denpasar kuala lumpur feel like airline unfair us looking fly main reason charged extortionate prices luggage check despite option could add luggage website even could would accept indonesian cards payment use alternative booking site gave us option add luggage advance turn charged outrageous prices ive ever paid complained absolutely sympathy unhappy experience looking fli
69, Bangkok to Krabi. My friend and I paid for return flights and hold luggage. We could not check in on-line for the return journey as their website was not working and when we got to the airport we were told we had not paid for hold luggage. Despite showing a receipt they made us pay THB 3900 and THB 3000 on our debit and credit cards or we could not fly. We both felt totally humiliated and it ruined a good holiday to end it that way. I will never fly with this airline again!,0,bangkok krabi friend paid return flights hold luggage could check online return journey website working got airport told paid hold luggage despite showing receipt made us pay thb thb debit credit cards could fly felt totally humiliated ruined good holiday end way never fly airlin
70,"  Singapore to Jakarta. The airline entered my name twice on the ticket and upon calling them they kept on asking me to ring another number, noting that not all were local numbers. At one stage I was on hold for 45min (international) before I spoke to a person and then they hung up on me! In the end they charged my $32 for removing the duplicate name from my ticket. The worst customer service I have ever experienced!",0,singapore jakarta airline entered name twice ticket upon calling kept asking ring another number noting local numbers one stage hold min international spoke person hung end charged removing duplicate name ticket worst customer service ever experienc
71,"  Bali to Labuan Bajo. Immense high cost of checked baggage. Ultimately, we paid more for our luggage than for the flights. How much is the amount, we have learned only at the airport. Intransparent baggage policy The scheme is arbitrary - even the call center is obviously not informed. It was not possible to know in advance what the costs are. Very bad customer service. To 5 E-Mail inquiries I received until today no answer. There are several service numbers that no one answers. After the 11th attempt, I finally managed to reach one of the call centers. Unfortunately nobody could help me there any more. The staff can not speak English, but that's not the problem. Even a friend from Indonesia could not get valid information from the airline. For me, that's systematic and deliberate rip-off. The fact that the flight was delayed by more than three hours and we spent a total of 8 hours at the airport is no longer significant. There are many other airlines that are not or only slightly more expensive. Save the ordeal with Thai Lion Air and Bay another flight. DE:  Immens hohe Kosten für aufgegebenes Gepäck. Letztendlich haben wir für unser Gepäck mehr als für die Flüge gezahlt. Wie hoch der Betrag ist, haben wir erst am Flughafen erfahren. Intransparente Gepäckpolicy Die Regelung ist willkürlich - selbst das Call Center ist offensichtlich nicht informiert. Es war nicht möglich vorab in Erfahrung zu bringen, welche Kosten entstehen. Sehr schlechter Kundenservice. Auf 5 E-Mail Anfragen habe ich bis heute keine Antwort erhalten. Es gibt verschiedene Servicenummern, auf die niemand antwortet. Nach dem 11. Versuch habe ich es schließlich geschafft eines der Call Center zu erreichen. Leider konnte mir dort auch niemand weiter helfen. Das Personal kann zwar kein Englisch, aber das ist gar nicht das Problem. Auch ein Freund aus Indonesien konnte keine validen Informationen von der Airline bekommen. Für mich ist das systematische und bewusste Abzocke. Das der Flug dann noch über drei Stunden Verspätung hatte und wir insgesamt 8 Stunden am Flughafen verbracht haben, fällt gar nicht mehr ins Gewicht... Es gibt viele andere Airlines, die nicht oder nur wenig teurer sind. Erspart euch die Tortur mit Thai Lion Air und Bucht gleich einen anderen Flug...",0,bali labuan bajo immense high cost checked baggage ultimately paid luggage flights much amount learned airport intransparent baggage policy scheme arbitrary even call center obviously informed possible know advance costs bad customer service email inquiries received today answer several service numbers one answers th attempt finally managed reach one call centers unfortunately nobody could help staff speak english thats problem even friend indonesia could get valid information airline thats systematic deliberate ripoff fact delayed three hours spent total hours airport longer significant many airlines slightly expensive save ordeal thai bay another de immens hohe kosten für aufgegebenes gepäck letztendlich haben wir für unser gepäck mehr als für die flüge gezahlt wie hoch der betrag ist haben wir erst flughafen erfahren intransparente gepäckpolicy die regelung ist willkürlich selbst das call center ist offensichtlich nicht informiert es war nicht möglich vorab erfahrung zu bringen welche kosten entstehen sehr schlechter kundenservice auf email anfragen habe ich bis heute keine antwort erhalten es gibt verschiedene servicenummern auf die niemand antwortet nach dem versuch habe ich es schließlich geschafft eines der call center zu erreichen leider konnte mir dort auch niemand weiter helfen das personal kann zwar kein englisch aber das ist gar nicht das problem auch ein freund aus indonesien konnte keine validen informationen von der airline bekommen für mich ist das systematische und bewusste abzocke das der flug dann noch über drei stunden verspätung hatte und wir insgesamt stunden flughafen verbracht haben fällt gar nicht mehr ins gewicht es gibt viele andere airlines die nicht oder nur wenig teurer sind erspart euch die tortur mit thai und bucht gleich einen anderen flug
72,"  I could not prebook check-in luggage online for my flight from Bali to Bangkok. I called them (the first number on their website did not work, temp. out of order). They told me I either have to pay Rp 224.000 (22AU$) per kg at the airport at check-in; or I could prebook for just Rp 23000 (that is 10%) up to 6 hours before, but I can only do that at the airport. That is ridiculous! My luggage would cost more than my ticket if I would not go to the airport before and I would have no idea about that if I would not have called them. I know countries where this would be illegal.",0,could prebook checkin luggage online bali bangkok called first number website work temp order told either pay rp au per kg airport checkin could prebook rp hours airport ridiculous luggage would cost ticket would go airport would idea would called know countries would illeg
73,"  Malang to Jakarta. Absolutely appalling.We booked tickets that said they came with checked baggage, yet when we looked the day before flying it said no bags. Pre-paid bags can only be paid earlier than 6 hours prior to the flight. Impossible to purchase online within 48 hours of the flight. Clearly we were not able to go to the airport the day before our flight to pay a slightly cheaper price for our bags. The worst part is they charge by kg, so our heavy bags cost us about 800k rupiah (~$80) at the airport. The staff understood nothing and looked almost smug taking our cash (oh yeah, they only accept cash). Completely shady and unprofessional.",0,malang jakarta absolutely appallingwe booked tickets said came checked baggage yet looked day flying said bags prepaid bags paid earlier hours prior impossible purchase online within hours clearly able go airport day pay slightly cheaper price bags worst part charge kg heavy bags cost us k rupiah airport staff understood nothing looked almost smug taking cash oh yeah accept cash completely shady unprofession
74,"  Jakarta to Kuala Lumpur. Worst airline, especially the employees at boarding pass. I came 4 hours early, check in online,  the immigration counter asked me to print boarding pass, I went to boarding pass counter  telling them I don't have visa, and asking me for Hotel booking, and asking bank information, and she told me that I can't leave the country, or travel. Most incompetent employees ever. ",0,jakarta kuala lumpur worst airline especially employees boarding pass came hours early check online immigration counter asked print boarding pass went boarding pass counter telling dont visa asking hotel booking asking bank information told cant leave country travel incompetent employees ev
75,"  Booked return tickets on 9/01/2019 from Denpasar-Banda Aceh 14/01 and return Banda Aceh- Denpasar 27/01. I called customer service on 9/01 to double check how to book the baggage on my way back 27/01 because there is no option to choose from Banda Aceh to Medan, but the customer service said I don't have to worry because I still have 20kg free baggage, because the new system is not officially confirmed yet. And on 27/01 in Banda Aceh airport when I do check in, I forced to pay 1.820.000; IDR on the spot which is half price of my travel fees, after 2 hours tried to get some help from customer service and they can't do anything just asked me to pay first the baggage and then the next day asked me to call customer service for comparing or claim. Called them the next day almost 1and half hour calls, they are just only able to say sorry and they don't accept their mistake and not able to return the baggage fee which actually I have to pay for their mistake, who didn't give me clear information and never update the information. It is really SAD, as we wanted to speak to the manager of lion Air but they say not available. I gave thumb down to this Airline as they gave me unpleasant experience.",0,booked return tickets denpasarbanda aceh return banda aceh denpasar called customer service double check book baggage way back option choose banda aceh medan customer service said dont worry still kg free baggage new system officially confirmed yet banda aceh airport check forced pay idr spot half price travel fees hours tried get help customer service cant anything asked pay first baggage next day asked call customer service comparing claim called next day almost half hour calls able say sorry dont accept mistake able return baggage fee actually pay mistake didnt give clear information never update information really sad wanted speak manager say available gave thumb airline gave unpleasant experi
76,  Jakarta to Denpasar. Service is terrible. Flight was late for 2 hours. But we were informed about delay 15 minutes before the scheduled departure. Airport staff was just laughing when I tried to get any info about the flight. They didn't understand English. Very terrible company. ,0,jakarta denpasar service terrible late hours informed delay minutes scheduled departure airport staff laughing tried get info didnt understand english terrible compani
77," Check-in desks were over capacity, had to wait hours in the queue only to have it closed on us. This was apparently due to the fact that the check-in employees weren't even Lion Air employees but Batik Air employees that were asked to help them out. It is shameful that such a big airline will organize so many flight to then not have the staff to handle it. The staff that they did have there were extremely rude and disrespectful. Not the first time I have a bad experience with this company.",0,checkin desks capacity wait hours queue closed us apparently due fact checkin employees werent even employees batik employees asked help shameful big airline organize many staff handle staff extremely rude disrespectful first time bad experience compani
78,"  Honeymoon ruined and a huge expense incurred by this incompetent, unprofessional airline! We were flying from Sibolga to Medan where we had a connecting flight with another airline but a dog got on the runway at takeoff. So we had to wait over 5 hours until we could take off so we  missed our connecting flight. I asked the staff at lion air to help us but they were totally unsympathetic and refusing responsibility and we had to buy replacement flights with Garuda air instead. I understand that I have rights as a consumer in Indonesia and was at least supposed to get some money for the inconvenience of delay, but we got nothing but scowls and lies. They lied about the delay and as it got worse and worse.",0,honeymoon ruined huge expense incurred incompetent unprofessional airline flying sibolga medan connecting another airline dog got runway takeoff wait hours could take missed connecting asked staff help us totally unsympathetic refusing responsibility buy replacement flights garuda instead understand rights consumer indonesia least supposed get money inconvenience delay got nothing scowls lies lied delay got worse wors
79,"  Bali to Jakarta. I will never fly this airline again. True to form Lion Air managed to be delayed both departing Jakarta for Bali, and returning. Not only were they delayed but there were last minute gate changes, in both directions, that had I not been keeping a close eye on we'd have missed the flight. For the return flight I received a text message, the day before departure, informing me that departure would no longer be 19.30, but 21.15. On arrival at the airport, after questioning Lion Air staff, I was told the flight was delayed by another two hours. When I mentioned compensation I was told we'd get a snack after a two-hour delay, a meal after a three-hour delay, and after four hours compensation of 300,000 IDR per person (+/- 20 USD). I thought he'd left a zero off the end. The flight finally took off at midnight. That means for a flight of 1.5 hours' duration, we were delayed 4.5 hours. ",0,bali jakarta never fly airline true form managed delayed departing jakarta bali returning delayed last minute gate changes directions keeping close eye wed missed return received text message day departure informing departure would longer arrival airport questioning staff told delayed another two hours mentioned compensation told wed get snack twohour delay meal threehour delay four hours compensation idr per person usd thought hed left zero end finally took midnight means hours duration delayed hour
80,"  Jakarta to Yogyakarta. All the times I've flown with Lion Air it's always delayed up to the point where I have expected that it's going to be late this time around. I was scheduled to board the plane at 5.55pm but the plane got delayed for who knows how long. I haven't heard on whether the plane has arrived or not and it's 7.20 pm now. The most baffling thing is that it's written on the general boarding screen that it's on schedule when it's definitely not. If you have no choice but to fly with Lion Air cause it's the only airline available, never make plans to arrive on time or it'll be ruined like how mine has been ruined. Oh well, lessons learned.",0,jakarta yogyakarta times ive flown always delayed point expected going late time around scheduled board plane pm plane got delayed knows long havent heard whether plane arrived pm baffling thing written general boarding screen schedule definitely choice fly cause airline available never make plans arrive time itll ruined like mine ruined oh well lessons learn
81,"  Originally my flight from Bali to Jakarta was at 11:50am. Got an email saying they have changed the time to 1:10pm. My connecting flight to Singapore is at 4:15pm, cool still have time. Arrived at the airport around 10am. Flight has been delayed to 2:20pm. Still have time to catch my connecting flight. Didn’t board until 2:50. It’s currently 3:35pm and still waiting to board everyone now. I don’t think I’ll make it to my connecting flight. Worst airline I have flown with. ",0,originally bali jakarta got email saying changed time pm connecting singapore pm cool still time arrived airport around delayed pm still time catch connecting didnt board currently pm still waiting board everyone dont think ill make connecting worst airline flown
82,"  Lombok to Jakarta. Missed connection flight in Jakarta because plane delay in Lombok. Staff offered no help to try and catch connection. Doesn't want to compensate fees for missed flight. Says I must go back to Lombok to receive compensation. The only reason why we booked with Lion Air was because we had an emergency situation on our hands. Our original itinerary was to fly Denpasar to Incheon via Kuala Lumpur with Malaysia Airlines. When trying to get to back to Bali from the Gili Isles, our boat was cancelled due to rough seas so we were dropped off on Lombok. With no viable way to catch our flights out of either Denpasar or Kuala Lumpur, decided to book with Lion Air to Jakarta to try and catch a flight to Seoul. After booking, we repeatedly asked the staff if there would be a possibility that this flight would be delayed and their response was no. So we booked a separate connecting flight from Jakarta to Seoul. When it was time to board in Lombok, an announcement says that our flight is delayed 1.5 hours. We ask staff Lion Air staff if there is anything they can do to help us when we land in Jakarta to make sure we get to our connection and they just give us this certificate of delay paper. Fastforward to landing in Jakarta with 20 minutes until our connection leaves, no one seems to want to help us catch it. So we miss our connection and get stuck in Jakarta for 24 hours. Next morning we come back to Lion Air customer service to argue for some sort of compensation and manager tells me that if I want receive compensation for anything I would have to go back to the Lombok lion air desk to get it - same company so I don't see why they can't just handle my case in Jakarta. I would not recommend.",0,lombok jakarta missed connection jakarta plane delay lombok staff offered help try catch connection doesnt want compensate fees missed says must go back lombok receive compensation reason booked emergency situation hands original itinerary fly denpasar incheon via kuala lumpur malaysia airlines trying get back bali gili isles boat cancelled due rough seas dropped lombok viable way catch flights either denpasar kuala lumpur decided book jakarta try catch seoul booking repeatedly asked staff would possibility would delayed response booked separate connecting jakarta seoul time board lombok announcement says delayed hours ask staff staff anything help us land jakarta make sure get connection give us certificate delay paper fastforward landing jakarta minutes connection leaves one seems want help us catch miss connection get stuck jakarta hours next morning come back customer service argue sort compensation manager tells want receive compensation anything would go back lombok desk get company dont see cant handle case jakarta would recommend
83,  Singapore to Densepar via Jakarta. Do not use this airline if you are a traveller and travelling to Bali from any destination. The airport staff made my partner and I book an outbound flight from Bali or would refuse us entry onto the plane. We told them that we were going to extend our visas by 30 days when we entered but they didn't listen or care. The check in was due to close and they sniggered at us across the room as we frantically tried to search for some cheap flights which we would never use. They cost us an extra 140 pounds. We have been trying to contact lion air customer care for days without a reply. Honestly the worst airline I have ever flown with. Avoid at all costs and pay the extra money for a better airline.,0,singapore densepar via jakarta use airline traveller travelling bali destination airport staff made partner book outbound bali would refuse us entry onto plane told going extend visas days entered didnt listen care check due close sniggered us across room frantically tried search cheap flights would never use cost us extra pounds trying contact customer care days without reply honestly worst airline ever flown avoid costs pay extra money better airlin
84," Rescheduled flight (Medan to Jakarta) 1 hour later, then another 2.5 hour delay. Lion Air is known to have constant flight delays, cancelations and forced reschedules. Operations seems to be in disarray.",0,rescheduled medan jakarta hour later another hour delay known constant delays cancelations forced reschedules operations seems disarray
85,"  Bali to Surabaya. First delay from 8PM to 10PM via SMS. Then, another delay from 10PM to 12AM. Ground crews only counted as 2 hours delayed since they claimed initial information has been given by SMS. When claiming for compensation, the crews were not professional at all; not telling any apology, joking at each others while serving customers and asked me to come back and forth to the counter since I had to bring 6 boxes of meal alone. It was the second chance I gave to this airline. No more Lion Air.",0,bali surabaya first delay pm pm via sms another delay pm ground crews counted hours delayed since claimed initial information given sms claiming compensation crews professional telling apology joking others serving customers asked come back forth counter since bring boxes meal alone second chance gave airlin
86,"  For an airline that does the same routine flights several times every single day, you would think that they could get it right. Not asking for much but it would be nice to see my checked luggage that saw a total of 1.25 hours in total airtime between two flights and a three hour layover before the second flight to get my back pack from one airplane to the other one parked beside it, you would assume that it's not something you need to be able to split atoms for to get right. Furthermore, the logic of having to pay extra for overweight luggage and have it lost is astonishing. Nothing like paying to have your luggage lost by a company that does the same routine flights seven days a week dealing with everyone's luggage as well. It would be nice to see the employees actually care about these types of situations maybe by starting to make phone calls and send emails and giving you updates rather than play video games on their phones.",0,airline routine flights several times every single day would think could get right asking much would nice see checked luggage saw total hours total airtime two flights three hour layover second get back pack one airplane one parked beside would assume something need able split atoms get right furthermore logic pay extra overweight luggage lost astonishing nothing like paying luggage lost company routine flights seven days week dealing everyones luggage well would nice see employees actually care types situations maybe starting make phone calls send emails giving updates rather play video games phon
87," Denpasar to Manado via Surabaya. We waited over 2 hours in Bali and was told first it was a technical issue and would be 15 minutes then 30 mins and so on till over 2 hours later we left for Surabaya. Lion staff would have known for sure that we would miss Our connecting flight from Surabaya to Manado but still sent us. We landed and after 1 hour was told yes, we had missed the flight and would now spend the night at the Ibis Budget hotel in a tiny cigarette smelling room. We lost our hotel accommodation in Manado. Also connecting flight next day to Tenate and hotel room for the next night. All because Lion air failed. Very dissappointing.",0,denpasar manado via surabaya waited hours bali told first technical issue would minutes mins till hours later left surabaya staff would known sure would miss connecting surabaya manado still sent us landed hour told yes missed would spend night ibis budget hotel tiny cigarette smelling room lost hotel accommodation manado also connecting next day tenate hotel room next night failed dissappoint
88," Absolutely horrible airline, and not that much cheaper than other budget flights. Lion Air first delayed my 12pm flight from Lombok to Jakarta by two hours, then delayed it again to 3.40pm, but we didn’t even manage to board until 4.45pm. I should have read the other reviews before booking this; they are awful and far and away the worst budget airline I’ve flown in Asia. AirAsia, Vietjet, etc are far superior.",0,absolutely horrible airline much cheaper budget flights first delayed pm lombok jakarta two hours delayed pm didnt even manage board pm read reviews booking awful far away worst budget airline ive flown asia vietjet etc far superior
89,  Makassar to Denpasar. Unreliable. Massively delayed flight caused us to miss our connecting flights. Each prior flight on our trip with Lion also suffered delays of some sort. Lack of clear information provided at the departure gates. Information provided verbally conflicted with electronic boards at the departure gates. Not recommended.,0,makassar denpasar unreliable massively delayed caused us miss connecting flights prior trip also suffered delays sort lack clear information provided departure gates information provided verbally conflicted electronic boards departure gates recommend
90,"  Jakarta to Denpasar. This would have to be the worst airline that I have ever flown with. Our first check in online at Jakarta, had the flight on time, but alas we arrived to the airport the flight was delayed 3 hours, due to what they said was technical fault. No service from the air hostesses on the flight, I was glad to get off. Then on our return trip from Denpasar back to Jakarta, another 4 hour delay and  more technical difficulties.",0,jakarta denpasar would worst airline ever flown first check online jakarta time alas arrived airport delayed hours due said technical fault service hostesses glad get return trip denpasar back jakarta another hour delay technical difficulti
91,"  Lombok to Denpasar Bali. I wished I'd read the reviews of this sorry excuse for an airline before I bought tickets. The reviews here are bang on. For what is about a 25 minute flight from LOP to DPS, they managed to delay a March 9 mid-morning flight by 4 hours for ""operational"" reasons and for a ""runway inspection"" by local authorities. Have never heard that one before. The operational issues seem to start at the top of the organization given that these delays are more the norm than the exception. (Our flight from DPS to LOP was also delayed by an hour.) The cabin crew seem genuinely disinterested and issue only the standard sorry apology but no mention of any kind of compensation or even any food or beverage during the delay. We will never fly them again and will let everybody within earshot know why. This company can't possibly go out of business fast enough. As an aside, we found it amusing that they advertise their 'door to door' parcel service on the seat backs. Who in their right mind would engage this company to deliver packages when they treat people with such disdain?",0,lombok denpasar bali wished id read reviews sorry excuse airline bought tickets reviews bang minute lop managed delay march midmorning hours operational reasons runway inspection local authorities never heard one operational issues seem start top organization given delays norm exception lop also delayed hour cabin crew seem genuinely disinterested issue standard sorry apology mention kind compensation even food beverage delay never fly let everybody within earshot know company cant possibly go business fast enough aside found amusing advertise door door parcel service seat backs right mind would engage company deliver packages treat people disdain
92,"  Jakarta to Kuala Lumpur. I know from the start that this airline is the worst airline among all airline in Indonesia. Well known for their bad reputation and deserves it.  Cheap but not have good quality (seems like they always have issues).  Just let you know if u were on budget trip please use other airline, there are plenty whose cheap but not as bad as this airline.",0,jakarta kuala lumpur know start airline worst airline among airline indonesia well known bad reputation deserves cheap good quality seems like always issues let know u budget trip please use airline plenty whose cheap bad airlin
93,"  Batam to Bali. Late as always - When are they going to manage this problem? We arrived at the gate before boarding time was due. We asked 30 minutes before the flight was scheduled to take off if there was a delay. Ground crew told us that the flight was ON TIME. However in fact it was delayed by almost 2 hours. We were not advised of any delay until passengers started to ask the ground crew as to what the problem was. We were not offered any refreshments as outlined by the Ministry of Transport. When we asked about refreshments from the ground crew they said - we are preparing the food. However it never arrived. When we asked the crew on the flight - they said the food is not their responsibility. That this always happens that there is a delay but food is never provided because the ground crew are a different group to them. We said the responsibility was Lionair. They tried to explain that Lionair flights are often delayed and therefore it would be very expensive for the airline to provide compensation to all flights, because so many flights are delayed! They then said that they were only the airplane crew and they didn't know if they were late because they never come off the plane! Total lies. Then when they did agree that they we were in fact delayed, they started disagreeing as to how long the delay was. Making up stories about how a delay is calculated. Finally they came to us and said the delay was exactly 1 hour and 52 minutes and that it wasn't delayed by 2 hours. But still nothing about the fact that we should have received compensation in the form of snacks, food etc. as laid down by the Ministry of Transport.",0,batam bali late always going manage problem arrived gate boarding time due asked minutes scheduled take delay ground crew told us time however fact delayed almost hours advised delay passengers started ask ground crew problem offered refreshments outlined ministry transport asked refreshments ground crew said preparing food however never arrived asked crew said food responsibility always happens delay food never provided ground crew different group said responsibility lionair tried explain lionair flights often delayed therefore would expensive airline provide compensation flights many flights delayed said airplane crew didnt know late never come plane total lies agree fact delayed started disagreeing long delay making stories delay calculated finally came us said delay exactly hour minutes wasnt delayed hours still nothing fact received compensation form snacks food etc laid ministry transport
94,  Lombok to Jakarta. The worst airline I have ever have had the misfortune of using. Since moving to Indonesia at the beginning of the year I have used Lion Air 5 times. Each time I have been delayed at least 1 hour. It’s a complete normal thing for them. Avoid at all costs and pay the extra money to fly Garuda.,0,lombok jakarta worst airline ever misfortune using since moving indonesia beginning year used times time delayed least hour complete normal thing avoid costs pay extra money fly garuda
95," Flew Jakarta to Padang. This is the second flight I have flown in the last three weeks. The delay remains the same. I got a 60 to 90 minute delay today, the same as the last one. It is like delays are part of the behaviour and culture in this airline. In this era, where people are very busy and don't have one day only to fly from one place to another, Lion Air needs to learn to respect people's time. So, if you do not have the whole day spare time just to fly, Lion Air is the last choice you should make. The delay in my flight, I admit is my mistake, since I am the one who chose this airline at the beginning.",0,flew jakarta padang second flown last three weeks delay remains got minute delay today last one like delays part behaviour culture airline era people busy dont one day fly one place another needs learn respect peoples time whole day spare time fly last choice make delay admit mistake since one chose airline begin
